game_id,play_id,crp,n_defenders_in_radius,ball_land_x,ball_land_y,num_frames_output,min_def_dist_arrival,rec_dist_to_ball,rec_closing_v,sep_at_throw,crp_at_release,week_x,crp_label,season,week_y,game_date,game_time_eastern,home_team_abbr,visitor_team_abbr,play_description,quarter,game_clock,down,yards_to_go,possession_team,defensive_team,yardline_side,yardline_number,pre_snap_home_score,pre_snap_visitor_score,play_nullified_by_penalty,pass_result,pass_length,offense_formation,receiver_alignment,route_of_targeted_receiver,play_action,dropback_type,dropback_distance,pass_location_type,defenders_in_the_box,team_coverage_man_zone,team_coverage_type,penalty_yards,pre_penalty_yards_gained,yards_gained,expected_points,expected_points_added,pre_snap_home_team_win_probability,pre_snap_visitor_team_win_probability,home_team_win_probability_added,visitor_team_win_probility_added
2023090700,1812,0.0,0,82.2399978637695,39.2099990844727,7,3.9024338828436194,2.5005984684072113,-0.05030005461761219,1.9208331525668756,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(:34) (Shotgun) J.Goff pass short right to S.LaPorta to DET 30 for 5 yards (F.Anudike-Uzomah).,2,00:34,1,10,DET,KC,DET,25,14,7,N,C,5,SHOTGUN,2x2,IN,False,TRADITIONAL,2.47000002861023,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,5,5,0.661885745124891,-0.309704902116209,0.753248784691095,0.246751215308905,-0.0012734793126583,0.0012734793126583
2023090700,1837,0.0,0,78.0100021362305,20.8400001525879,7,8.7666024946567,1.3290995482414136,-0.2937457263746552,4.601934375890205,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(:29) (Shotgun) J.Goff pass short left to S.LaPorta to DET 34 for 4 yards (T.McDuffie).,2,00:29,2,5,DET,KC,DET,30,14,7,N,C,3,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.30000019073486,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,4,4,0.352180843008682,-0.0875965987797827,0.751975305378437,0.248024694621563,0.0206857211887836,-0.0206857211887836
2023090700,1869,0.0,0,72.0299987792969,31.0799999237061,7,5.206188130060449,1.905386087937428,0.07335224380066033,3.7571931012392707,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(:22) (Shotgun) J.Goff pass short middle to J.Reynolds to DET 42 for 8 yards (M.Edwards, B.Cook).",2,00:22,3,1,DET,KC,DET,34,14,7,N,C,6,SHOTGUN,2x2,HITCH,False,TRADITIONAL,2.94000005722046,INSIDE_BOX,4,MAN_COVERAGE,COVER_1_MAN,,8,8,0.264584244228899,0.0911143853445537,0.772661026567221,0.227338973432779,-0.0037296488881111,0.0037296488881111
2023090700,1940,0.0,0,52.9799995422363,48.5,14,5.660140891326632,2.0082326005970215,-0.5282996876604296,4.303591523367432,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(:09) (Shotgun) J.Goff pass incomplete deep right to M.Jones.,2,00:09,2,10,DET,KC,DET,42,14,7,N,I,18,SHOTGUN,3x1,OUT,False,TRADITIONAL,4.44000005722046,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,0,0,0.281890904938336,-0.0819641283596866,0.771993696689606,0.228006303310394,0.0007912814617156,-0.0007912814617156
2023090700,2118,0.4175,1,55.5,34.5299987792969,8,1.9272012133150382,1.2000428866040223,0.23227113992175152,1.3189389675038035,0.0,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(13:42) (Shotgun) P.Mahomes pass incomplete short left to B.Bell.,3,13:42,2,10,KC,DET,KC,37,14,7,N,I,9,SHOTGUN,3x1,IN,False,TRADITIONAL,3.48000001907349,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.67091788956895,-1.05706391436979,0.837192591279745,0.162807408720255,-0.0260427575558424,0.0260427575558424
2023090700,2141,0.1663,1,47.5099983215332,18.3999996185303,8,2.613964227246846,1.862607177928447,-0.25667981556750485,3.2172037548156625,0.1466,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(13:38) (Shotgun) P.Mahomes pass short right to N.Gray to KC 39 for 2 yards (J.Jacobs) [A.Hutchinson].,3,13:38,3,10,KC,DET,KC,37,14,7,N,C,2,SHOTGUN,3x1,CROSS,False,TRADITIONAL,5.63000011444092,INSIDE_BOX,5,ZONE_COVERAGE,COVER_4_ZONE,,2,2,0.613853975199163,-1.49196253204718,0.811149833723903,0.188850166276097,-0.01893699914217,0.01893699914217
2023090700,2186,0.4182,1,100.730003356934,37.6500015258789,7,1.7575586934865568,1.9079061693234662,-0.33897333420576997,4.025481337678762,0.2818,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(12:54) J.Goff pass incomplete short right to M.Jones.,3,12:54,1,10,DET,KC,DET,7,14,7,N,I,4,SINGLEBACK,3x1,HITCH,False,TRADITIONAL,2.44000005722046,INSIDE_BOX,7,ZONE_COVERAGE,COVER_4_ZONE,,0,0,0.265991937369108,-0.681459367275238,0.793550837785006,0.206449162214994,0.0103714615106583,-0.0103714615106583
2023090700,2261,0.0066,1,102.559997558594,20.6200008392334,8,2.9850268021867983,1.6316836857669839,-0.08346028586629593,2.3162469643800954,0.0,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(12:31) (Shotgun) J.Goff pass short left to S.LaPorta to DET 11 for 4 yards (J.Reid) [F.Anudike-Uzomah].,3,12:31,3,10,DET,KC,DET,7,14,7,N,C,3,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.76000022888184,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,4,4,-1.29089459963143,-1.33424739446491,0.833186000585556,0.166813999414444,0.0205992367118597,-0.0205992367118597
2023090700,2306,0.3373,1,65.4199981689453,31.6700000762939,10,1.9879901305639915,2.153348065652435,-0.48701386292772886,5.868986283848346,0.0,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(11:44) (Shotgun) P.Mahomes pass incomplete deep middle to K.Toney (J.Campbell).,3,11:44,1,10,KC,DET,KC,42,14,7,N,I,16,SHOTGUN,3x1,CROSS,True,TRADITIONAL,2.34999990463257,INSIDE_BOX,7,ZONE_COVERAGE,COVER_2_ZONE,,0,0,2.52025081729516,-0.51318862196058,0.857978086918592,0.142021913081408,-0.0036923307925462,0.0036923307925462
2023090700,2364,0.7854,1,57.5999984741211,23.0799999237061,7,1.5977805116719737,0.5234516176989565,0.0033112619695064506,1.4080127840328698,0.5705,1,Moderate Pressure,2023,1,09/07/2023,20:20:00,KC,DET,"(11:04) (Shotgun) P.Mahomes pass short right intended for K.Toney INTERCEPTED by B.Branch at 50. B.Branch for 50 yards, TOUCHDOWN.",3,11:04,3,6,KC,DET,KC,46,14,7,N,IN,4,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.65000009536743,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.47668955102563,-8.47668955102563,0.839404471218586,0.160595528781414,-0.229488123208284,0.229488123208284
2023090700,2435,0.0,0,27.9599990844727,45.6500015258789,13,18.385473928145057,2.3747406262569792,-0.5611873879286413,19.12361106067575,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(10:54) (Shotgun) P.Mahomes pass short left to I.Pacheco pushed ob at KC 32 for 7 yards (D.Barnes) [C.Harris].,3,10:54,1,10,KC,DET,KC,25,14,14,N,C,-6,SHOTGUN,3x1,FLAT,True,DESIGNED_ROLLOUT_RIGHT,5.1100001335144,OUTSIDE_RIGHT,8,ZONE_COVERAGE,COVER_2_ZONE,,7,7,1.45220551593229,0.2428507222794,0.609916348010302,0.390083651989698,-0.0012526512145996,0.0012526512145996
2023090700,2487,0.0866,1,80.2600021362305,28.4400005340576,20,2.8185822303402137,4.408183533650774,-0.8018229844411326,2.0214103987068017,0.0,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(9:37) P.Mahomes pass incomplete deep middle to Ju.Watson.,3,09:37,1,10,KC,DET,KC,35,14,14,N,I,36,SINGLEBACK,3x1,POST,False,TRADITIONAL,8.02999973297119,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.92186082410626,-0.600140603259206,0.618383273482323,0.381616726517677,-0.0179831832647324,0.0179831832647324
2023090700,2510,0.0,0,49.3400001525879,15.5600004196167,8,3.6753500532695873,0.26248825046984003,-0.35239508939650965,7.161319710779571,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(9:30) (Shotgun) P.Mahomes pass short right to R.James to KC 41 for 6 yards (K.Joseph).,3,09:30,2,10,KC,DET,KC,35,14,14,N,C,5,SHOTGUN,2x2,HITCH,False,TRADITIONAL,1.55999994277954,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,6,6,1.32172022084706,-0.0363277362193912,0.60040009021759,0.39959990978241,-0.0006745643913745,0.0006745643913745
2023090700,2613,0.2868,1,69.7900009155273,22.3299999237061,12,2.139743023711152,0.4272004372936843,-0.16205105724946123,1.2841339493993595,0.0,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(8:08) J.Goff pass deep left to A.St. Brown to DET 41 for 18 yards (T.McDuffie).,3,08:08,2,4,DET,KC,DET,23,14,14,N,C,18,SINGLEBACK,3x1,IN,True,TRADITIONAL,7.19000005722046,INSIDE_BOX,7,MAN_COVERAGE,COVER_1_MAN,,18,18,0.952536528464407,1.44721733918414,0.546378444880247,0.453621555119753,-0.0504577159881592,0.0504577159881592
2023090700,2638,0.0,0,63.7799987792969,35.8600006103516,8,3.534175803267379,1.9620640470456132,-0.03128375971961989,3.619571797878861,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(7:31) (Shotgun) J.Goff pass short right to S.LaPorta to KC 47 for 12 yards (J.Williams). Penalty on KC-L.Sneed, Defensive Holding, declined.",3,07:31,1,10,DET,KC,DET,41,14,14,N,C,7,SHOTGUN,3x1,CROSS,True,SCRAMBLE_ROLLOUT_RIGHT,3.27999997138977,OUTSIDE_RIGHT,6,MAN_COVERAGE,COVER_0_MAN,0.0,12,12,2.39975386764854,0.793106138007715,0.495920728892088,0.504079271107912,-0.0465791262686253,0.0465791262686253
2023090700,2825,0.0,0,28.5799999237061,18.3199996948242,9,13.732461623966842,1.424359312351899,-0.2641104132572844,16.11477893115509,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(4:28) (Shotgun) P.Mahomes pass short right to I.Pacheco to KC 31 for 9 yards (C.Harris).,3,04:28,1,10,KC,DET,KC,22,14,14,N,C,-2,SHOTGUN,3x1,FLAT,True,TRADITIONAL,4.25,INSIDE_BOX,7,ZONE_COVERAGE,COVER_2_ZONE,,9,9,1.1572384564206,0.962296477984637,0.596990808844566,0.403009191155434,0.0308208540081978,-0.0308208540081978
2023090700,2906,0.0,0,82.9400024414062,6.1399998664856,7,13.874165333842308,2.307550710864082,-0.4017227406077785,12.586381529256133,0.0,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(3:00) (Shotgun) P.Mahomes pass short right to B.Bell pushed ob at DET 17 for 8 yards (A.Anzalone).,3,03:00,1,10,KC,DET,DET,25,14,14,N,C,0,PISTOL,2x1,CROSS,True,SCRAMBLE,4.94000005722046,OUTSIDE_RIGHT,7,ZONE_COVERAGE,COVER_2_ZONE,,8,8,4.44586117728613,0.718973233597353,0.679096665233374,0.320903334766626,0.0255451053380966,-0.0255451053380966
