game_id,play_id,week,split,fold,is_contested,crp,quarter,game_clock,down,yards_to_go,yardline_number,pre_snap_home_score,pre_snap_visitor_score,pre_snap_home_team_win_probability,pre_snap_visitor_team_win_probability,expected_points,defenders_in_the_box,pass_length,dropback_distance,rec_speed,rec_dir_sin,rec_dir_cos,nearest_def_dist_release,nearest_def_closing_vel_release,n_defenders_in_R_release,game_time_eastern,yardline_side,possession_team,defensive_team,home_team_abbr,visitor_team_abbr,offense_formation,receiver_alignment,route_of_targeted_receiver,dropback_type,pass_location_type,play_action,team_coverage_man_zone,team_coverage_type
2023090700,2118,1,dev,4,1,0.4175,3,822,2,10,37,14,7,0.837192591279745,0.162807408720255,1.67091788956895,6,9,3.48000001907349,3.74,0.778571842519217,-0.6275554844284541,1.3189389675038037,-0.1280641713436576,1.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,IN,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_4_ZONE
2023090700,2141,1,dev,4,1,0.1663,3,818,3,10,37,14,7,0.811149833723903,0.188850166276097,0.613853975199163,5,2,5.63000011444092,7.38,0.038562212781799575,-0.9992562012543986,3.2172037548156625,7.699007325984216,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,CROSS,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_4_ZONE
2023090700,2186,1,dev,4,1,0.4182,3,774,1,10,7,14,7,0.793550837785006,0.206449162214994,0.265991937369108,7,4,2.44000005722046,3.62,-0.93975230024936,0.34185613081534294,4.025481337678762,3.327207736541382,0.0,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,3x1,HITCH,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_4_ZONE
2023090700,2261,1,dev,4,1,0.0066,3,751,3,10,7,14,7,0.833186000585556,0.166813999414444,-1.29089459963143,5,3,4.76000022888184,7.35,-0.30619379682052655,-0.951969200546231,2.3162469643800954,5.1992597759842525,1.0,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1,CROSS,TRADITIONAL,INSIDE_BOX,False,MAN_COVERAGE,COVER_1_MAN
2023090700,2306,1,dev,4,1,0.3373,3,704,1,10,42,14,7,0.857978086918592,0.142021913081408,2.52025081729516,7,16,2.34999990463257,7.09,0.7263347879241292,0.6873410913449087,5.868986283848346,-1.682349308522421,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,CROSS,TRADITIONAL,INSIDE_BOX,True,ZONE_COVERAGE,COVER_2_ZONE
2023090700,2364,1,dev,4,1,0.7854,3,664,3,6,46,14,7,0.839404471218586,0.160595528781414,1.47668955102563,6,4,4.65000009536743,8.18,0.11060166376267438,-0.9938648157435338,1.4080127840328698,7.559708204052607,1.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,CROSS,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_4_ZONE
2023090700,2435,1,dev,4,0,0.0,3,654,1,10,25,14,14,0.609916348010302,0.390083651989698,1.45220551593229,8,-6,5.1100001335144,5.62,0.009424638433144006,0.9999555871089498,19.12361106067575,-3.528861252687061,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,FLAT,DESIGNED_ROLLOUT_RIGHT,OUTSIDE_RIGHT,True,ZONE_COVERAGE,COVER_2_ZONE
2023090700,2487,1,dev,4,1,0.0866,3,577,1,10,35,14,14,0.618383273482323,0.381616726517677,1.92186082410626,6,36,8.02999973297119,9.64,0.9045295819683241,0.4264108762029985,2.0214103987068017,0.7770715023191315,1.0,20:20:00,KC,KC,DET,KC,DET,SINGLEBACK,3x1,POST,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_4_ZONE
2023090700,2510,1,dev,4,0,0.0,3,570,2,10,35,14,14,0.60040009021759,0.39959990978241,1.32172022084706,6,5,1.55999994277954,3.77,0.9423498307599323,-0.3346293419094133,7.161319710779571,0.3566161113172804,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,2x2,HITCH,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_3_ZONE
2023090700,2613,1,dev,4,1,0.2868,3,488,2,4,23,14,14,0.546378444880247,0.453621555119753,0.952536528464407,7,18,7.19000005722046,5.99,-0.9964046856445924,0.08472132214207331,1.2841339493993595,1.88752285644826,1.0,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,3x1,IN,TRADITIONAL,INSIDE_BOX,True,MAN_COVERAGE,COVER_1_MAN
2023090700,2638,1,dev,4,0,0.0,3,451,1,10,41,14,14,0.495920728892088,0.504079271107912,2.39975386764854,6,7,3.27999997138977,7.93,-0.08524302677822355,0.9963601890810808,3.619571797878861,2.324115649394976,0.0,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1,CROSS,SCRAMBLE_ROLLOUT_RIGHT,OUTSIDE_RIGHT,True,MAN_COVERAGE,COVER_0_MAN
2023090700,2825,1,dev,4,0,0.0,3,268,1,10,22,14,14,0.596990808844566,0.403009191155434,1.1572384564206,7,-2,4.25,3.36,0.9717142274413223,-0.23615981916514525,16.11477893115509,0.3087688020046309,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,FLAT,TRADITIONAL,INSIDE_BOX,True,ZONE_COVERAGE,COVER_2_ZONE
2023090700,2906,1,dev,4,0,0.0,3,180,1,10,25,14,14,0.679096665233374,0.320903334766626,4.44586117728613,7,0,4.94000005722046,4.71,0.42008572841180647,-0.9074844245411169,12.586381529256132,5.973331830790256,0.0,20:20:00,DET,KC,DET,KC,DET,PISTOL,2x1,CROSS,SCRAMBLE,OUTSIDE_RIGHT,True,ZONE_COVERAGE,COVER_2_ZONE
2023090700,2936,1,dev,4,0,0.0,3,141,2,2,17,14,14,0.70464177057147,0.29535822942853,5.16483441088349,6,5,0.980000019073486,4.25,0.7391610634024562,-0.6735287093730675,1.9320455481173284,-1.6271279946975905,1.0,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1,SLANT,TRADITIONAL,INSIDE_BOX,True,MAN_COVERAGE,COVER_1_MAN
2023090700,2959,1,dev,4,0,0.0,3,138,3,2,17,14,14,0.688992690294981,0.311007309705019,4.56361472129356,6,5,3.05999994277954,7.13,0.2038126237078845,-0.9790099153825299,4.425573409175366,-0.3129391258911578,0.0,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1,CROSS,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_2_ZONE
2023090700,3032,1,dev,4,1,0.2923,3,130,1,10,25,17,14,0.633402440696955,0.366597559303045,1.50539617426693,6,4,1.39999997615814,5.77,-0.453057191131729,0.8914814532921187,2.9066303514551053,0.6373399150892564,1.0,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1,OUT,TRADITIONAL,INSIDE_BOX,False,MAN_COVERAGE,COVER_1_MAN
2023090700,3089,1,dev,4,0,0.0,3,121,2,22,13,17,14,0.701523199677467,0.298476800322533,-0.48753347992897,7,17,2.89000010490417,6.94,-0.6457242635052719,-0.7635706748694414,4.709522268765695,0.6261268056962578,0.0,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,2x2,POST,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_3_ZONE
2023090700,3114,1,dev,4,1,0.0705,3,81,3,2,33,17,14,0.646269779652357,0.353730220347643,1.14827113598585,8,5,6.09999990463257,5.91,-0.42656873990145866,0.9044551454543679,3.9231874795885022,-1.7565670499695734,0.0,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,2x2,CROSS,DESIGNED_ROLLOUT_RIGHT,OUTSIDE_RIGHT,True,ZONE_COVERAGE,COVER_3_ZONE
2023090700,3185,1,dev,4,1,0.0541,3,31,2,6,36,17,14,0.706117693334818,0.293882306665182,1.76724729081616,6,3,3.11999988555908,4.16,0.01204248075030949,-0.9999274866995999,2.4446881191677576,2.246048325807803,1.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,CROSS,TRADITIONAL,INSIDE_BOX,False,MAN_COVERAGE,COVER_1_MAN
2023090700,3233,1,dev,4,0,0.0,4,900,1,10,40,17,14,0.768812783062458,0.231187216937542,3.59667668538168,6,0,4.73000001907349,6.77,-0.19611729080206794,-0.9805804445574351,12.061981595077985,-2.3556074452366436,0.0,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1,FLAT,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_3_ZONE
2023090700,3324,1,dev,4,0,0.0,4,743,3,2,21,17,14,0.795328784734011,0.204671215265989,4.18393565621227,6,-1,4.17999982833862,3.17,0.8793994160441588,-0.47608472676740266,2.331179958733345,1.5439863422363915,1.0,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,2x2,FLAT,TRADITIONAL,INSIDE_BOX,False,MAN_COVERAGE,COVER_1_MAN
2023090700,3461,1,dev,4,0,0.0,4,646,3,12,23,20,14,0.834296315908432,0.165703684091568,-0.664415705017745,6,18,5.30000019073486,5.93,0.9864005861418533,-0.1643590084510374,3.3735589516117837,-3.730748997090296,0.0,20:20:00,DET,DET,KC,KC,DET,EMPTY,3x2,IN,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_2_ZONE
2023090700,3486,1,dev,4,0,0.0,4,608,1,10,41,20,14,0.753147445619106,0.246852554380894,2.28143157903105,7,1,4.5,4.62,0.24733724796816708,-0.9689294534523829,7.1775343955985305,4.68953729975931,0.0,20:20:00,DET,DET,KC,KC,DET,I_FORM,2x1,FLAT,DESIGNED_ROLLOUT_RIGHT,OUTSIDE_RIGHT,True,ZONE_COVERAGE,COVER_4_ZONE
2023090700,3566,1,dev,4,0,0.0,4,511,1,10,47,20,14,0.739287927746773,0.260712072253227,2.9745472415816,7,15,7.36999988555908,3.72,0.9965943473003078,0.08246033548969679,1.2899612397277704,-1.4330904228904973,1.0,20:20:00,KC,DET,KC,KC,DET,I_FORM,2x1,HITCH,TRADITIONAL,INSIDE_BOX,True,MAN_COVERAGE,COVER_1_MAN
2023090700,3674,1,dev,4,1,0.0063,4,426,1,10,25,20,21,0.56439870223403,0.43560129776597,1.57510347501375,8,6,1.94000005722046,5.24,-0.9664209427409062,-0.2569641247952294,4.332124190278946,-2.6869100420357843,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,HITCH,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_3_ZONE
2023090700,3912,1,dev,4,0,0.0,4,150,1,10,45,20,21,0.623597353696823,0.376402646303177,2.30446915503126,6,19,8.19999980926514,7.68,-0.3660140110079725,0.9306093400271973,7.060269116683868,5.271978329562885,0.0,20:20:00,KC,KC,DET,KC,DET,SINGLEBACK,2x2,CROSS,DESIGNED_ROLLOUT_RIGHT,INSIDE_BOX,True,ZONE_COVERAGE,COVER_3_ZONE
2023090700,3971,1,dev,4,1,0.0664,4,139,2,20,35,20,21,0.558660876005888,0.441339123994112,1.23388851783238,6,7,4.13000011444092,3.94,-0.47255076486905384,0.8813034520649923,6.202983153290043,2.097924409660917,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,HITCH,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_3_ZONE
2023090700,3994,1,dev,4,1,0.8532,4,134,3,20,35,20,21,0.454046662896872,0.545953337103128,0.578916725702584,6,20,7.36999988555908,7.06,-0.6514365585967601,0.7587031106589783,3.856591759572178,-0.9251903058714386,0.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,CROSS,TRADITIONAL,INSIDE_BOX,False,MAN_COVERAGE,COVER_1_MAN
2023090700,4041,1,dev,4,1,0.8235,4,129,4,25,30,20,21,0.27559956163168,0.72440043836832,-1.01015450921841,3,25,5.84000015258789,4.53,0.0968880762377995,-0.9952952831612025,0.5147815070493551,4.061314571718139,1.0,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1,CORNER,SCRAMBLE,OUTSIDE_LEFT,False,ZONE_COVERAGE,COVER_2_ZONE
2023091000,185,1,dev,3,1,0.2049,1,738,2,6,44,0,0,0.527746677398682,0.472253322601318,2.33136972947977,7,11,2.29999995231628,4.94,-0.8672445477434422,-0.49788241022280794,3.3872260036791184,0.1222734672215724,0.0,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2,IN,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_3_ZONE
2023091000,661,1,dev,3,1,0.5056,1,70,2,16,8,0,0,0.593315001577139,0.406684998422861,-0.829997296445072,6,12,1.24000000953674,4.72,-0.9032604158015439,-0.42909278862038924,1.9299999999999928,2.3715848414116527,1.0,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2,IN,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_6_ZONE
2023091000,842,1,dev,3,1,0.4716,2,892,2,10,25,7,0,0.740481659770012,0.259518340229988,0.572321074549109,6,17,2.25,8.23,0.31084232118910643,-0.9504614938848225,2.6800186566514763,4.887641879554923,1.0,13:00:00,CAR,CAR,ATL,ATL,CAR,PISTOL,3x1,IN,SCRAMBLE,OUTSIDE_RIGHT,False,ZONE_COVERAGE,COVER_4_ZONE
2023091000,877,1,dev,3,0,0.0,2,886,3,10,25,7,0,0.756145803257823,0.243854196742177,-0.328461808152497,6,1,2.80999994277954,4.54,0.703394702810504,0.7107994738729925,12.119657585922138,6.059818160432104,0.0,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1,FLAT,SCRAMBLE,OUTSIDE_LEFT,False,ZONE_COVERAGE,COVER_4_ZONE
2023091000,927,1,dev,3,0,0.0,2,841,1,10,15,7,0,0.765143644064665,0.234856355935335,0.832016862928867,7,6,0.75,3.38,-0.9773789962644953,0.21149538449102792,3.072751210234892,-5.784357412420142,0.0,13:00:00,ATL,ATL,CAR,ATL,CAR,PISTOL,2x2,HITCH,TRADITIONAL,INSIDE_BOX,False,MAN_COVERAGE,COVER_1_MAN
2023091000,1046,1,dev,3,1,0.1909,2,779,3,10,15,7,0,0.74669218622148,0.25330781377852,-0.631093478295952,5,9,0.400000005960464,5.07,-0.8838472857870294,-0.4677755609337678,7.066116330771813,-2.1560464445065852,0.0,13:00:00,ATL,ATL,CAR,ATL,CAR,SHOTGUN,2x2,SLANT,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_6_ZONE
2023091000,1193,1,dev,3,1,0.527,2,664,3,2,33,7,0,0.746743559837341,0.253256440162659,0.968171938555315,6,11,2.27999997138977,6.23,0.0968880762377995,-0.9952952831612025,1.985950653969028,5.451436226714467,1.0,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1,IN,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_3_ZONE
2023091000,1240,1,dev,3,0,0.0,2,586,2,8,46,7,0,0.728458896279335,0.271541103720665,2.07942252466455,6,6,2.38000011444092,7.29,0.1326023816880627,-0.99116931367484,7.2153447596078175,-2.919618293672646,0.0,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2,SLANT,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_6_ZONE
2023091000,1300,1,dev,3,0,0.0,2,508,2,11,44,7,0,0.71805926412344,0.28194073587656,2.08068967424333,6,3,1.62000000476837,4.0,0.5931378895184067,-0.8051008905830687,1.7740913167027148,-0.5934492661830872,1.0,13:00:00,ATL,CAR,ATL,ATL,CAR,SHOTGUN,2x2,IN,TRADITIONAL,INSIDE_BOX,False,ZONE_COVERAGE,COVER_4_ZONE
