game_id,play_id,nfl_id,player_name,player_position
2023091003,1649,46095,Calvin Ridley,WR
2023091003,1706,44849,Zay Jones,WR
2023091003,1782,44792,Mo Alie-Cox,TE
2023091003,1805,54657,Andrew Ogletree,TE
2023091003,1841,53703,Deon Jackson,RB
2023091003,1929,44849,Zay Jones,WR
2023091003,1954,46095,Calvin Ridley,WR
2023091003,2062,56041,Evan Hull,RB
2023091003,2087,54518,Alec Pierce,WR
2023091003,2204,46095,Calvin Ridley,WR
2023091003,2227,44849,Zay Jones,WR
2023091003,2286,52442,Michael Pittman,WR
2023091003,2369,52442,Michael Pittman,WR
2023091003,2519,46095,Calvin Ridley,WR
2023091003,2571,46116,Christian Kirk,WR
2023091003,2608,44835,Evan Engram,TE
2023091003,2638,44849,Zay Jones,WR
2023091003,2798,53703,Deon Jackson,RB
2023091003,2902,53454,Travis Etienne,RB
2023091003,2979,53703,Deon Jackson,RB
2023091003,3002,52442,Michael Pittman,WR
2023091003,3202,53454,Travis Etienne,RB
2023091003,3335,54518,Alec Pierce,WR
2023091003,3409,53556,Kylen Granson,TE
2023091003,3645,55944,Josh Downs,WR
2023091003,3750,44835,Evan Engram,TE
2023091003,3797,46095,Calvin Ridley,WR
2023091003,3820,53454,Travis Etienne,RB
2023091003,3845,44849,Zay Jones,WR
2023091003,3975,53556,Kylen Granson,TE
2023091003,3998,44792,Mo Alie-Cox,TE
2023091003,4047,44849,Zay Jones,WR
2023091003,4153,53556,Kylen Granson,TE
2023091003,4201,53662,Jake Funk,RB
2023091003,4258,52442,Michael Pittman,WR
2023091003,4283,52442,Michael Pittman,WR
2023091003,4308,52442,Michael Pittman,WR
2023091003,4333,53556,Kylen Granson,TE
2023091003,4363,54518,Alec Pierce,WR
2023091003,4416,52442,Michael Pittman,WR
2023091003,4494,55944,Josh Downs,WR
2023091003,4551,52442,Michael Pittman,WR
2023091004,124,52430,Justin Jefferson,WR
2023091004,196,54683,Ko Kieft,TE
2023091004,219,54556,Rachaad White,RB
2023091004,315,52430,Justin Jefferson,WR
2023091004,340,43971,C.J. Ham,FB
2023091004,365,52430,Justin Jefferson,WR
2023091004,390,43971,C.J. Ham,FB
2023091004,413,47791,T.J. Hockenson,TE
2023091004,438,47885,Alexander Mattison,RB
2023091004,542,44896,Chris Godwin Jr.,WR
2023091004,592,54571,Cade Otton,TE
2023091004,695,41233,Mike Evans,WR
2023091004,766,47852,Josh Oliver,TE
2023091004,821,54683,Ko Kieft,TE
2023091004,936,43971,C.J. Ham,FB
2023091004,983,55887,Jordan Addison,WR
2023091004,1190,52430,Justin Jefferson,WR
2023091004,1300,47791,T.J. Hockenson,TE
2023091004,1326,55887,Jordan Addison,WR
2023091004,1540,52584,K.J. Osborn,WR
2023091004,1594,52430,Justin Jefferson,WR
2023091004,1641,52430,Justin Jefferson,WR
2023091004,1676,47852,Josh Oliver,TE
2023091004,1701,52584,K.J. Osborn,WR
2023091004,1746,55887,Jordan Addison,WR
2023091004,1839,56056,Trey Palmer,WR
2023091004,1933,47791,T.J. Hockenson,TE
2023091004,1958,52584,K.J. Osborn,WR
2023091004,2077,44896,Chris Godwin Jr.,WR
2023091004,2102,41233,Mike Evans,WR
2023091004,2154,55075,Deven Thompkins,WR
2023091004,2177,41233,Mike Evans,WR
2023091004,2234,52430,Justin Jefferson,WR
2023091004,2257,52430,Justin Jefferson,WR
2023091004,2287,47791,T.J. Hockenson,TE
2023091004,2312,52430,Justin Jefferson,WR
2023091004,2344,55887,Jordan Addison,WR
2023091004,2369,52584,K.J. Osborn,WR
2023091004,2505,41233,Mike Evans,WR
2023091004,2607,54571,Cade Otton,TE
2023091004,2701,41233,Mike Evans,WR
2023091004,2724,55075,Deven Thompkins,WR
2023091004,2749,54571,Cade Otton,TE
2023091004,2827,44896,Chris Godwin Jr.,WR
2023091004,2850,56056,Trey Palmer,WR
2023091004,2936,52430,Justin Jefferson,WR
2023091004,2961,47791,T.J. Hockenson,TE
2023091004,3030,47852,Josh Oliver,TE
2023091004,3105,55887,Jordan Addison,WR
2023091004,3177,47791,T.J. Hockenson,TE
2023091004,3244,47885,Alexander Mattison,RB
2023091004,3365,47885,Alexander Mattison,RB
2023091004,3429,56663,Sean Tucker,RB
2023091004,3584,47791,T.J. Hockenson,TE
2023091004,3616,52584,K.J. Osborn,WR
2023091004,3641,52584,K.J. Osborn,WR
2023091004,3690,41233,Mike Evans,WR
2023091004,3849,44896,Chris Godwin Jr.,WR
2023091004,3874,41233,Mike Evans,WR
2023091004,3922,56056,Trey Palmer,WR
2023091004,4015,52430,Justin Jefferson,WR
2023091004,4040,55887,Jordan Addison,WR
2023091004,4122,41233,Mike Evans,WR
2023091004,4249,44896,Chris Godwin Jr.,WR
2023091005,159,54608,Chig Okonkwo,TE
2023091005,228,55946,Tyjae Spears,RB
2023091005,301,43336,Michael Thomas,WR
2023091005,331,44947,Jamaal Williams,RB
2023091005,383,43336,Michael Thomas,WR
2023091005,721,39973,DeAndre Hopkins,WR
2023091005,768,39973,DeAndre Hopkins,WR
2023091005,793,55946,Tyjae Spears,RB
2023091005,849,53074,Nick Westbrook-Ikhine,WR
2023091005,991,52942,Juwan Johnson,TE
2023091005,1016,54476,Chris Olave,WR
2023091005,1065,53074,Nick Westbrook-Ikhine,WR
2023091005,1217,54476,Chris Olave,WR
2023091005,1289,52942,Juwan Johnson,TE
2023091005,1394,53074,Nick Westbrook-Ikhine,WR
2023091005,1721,39973,DeAndre Hopkins,WR
2023091005,1766,39973,DeAndre Hopkins,WR
2023091005,2166,55133,Rashid Shaheed,WR
2023091005,2251,43336,Michael Thomas,WR
2023091005,2283,52942,Juwan Johnson,TE
2023091005,2366,39973,DeAndre Hopkins,WR
2023091005,2440,43396,Chris Moore,WR
2023091005,2518,54476,Chris Olave,WR
2023091005,2670,54483,Treylon Burks,WR
2023091005,2720,54483,Treylon Burks,WR
2023091005,2834,43336,Michael Thomas,WR
2023091005,2964,52942,Juwan Johnson,TE
2023091005,3042,39973,DeAndre Hopkins,WR
2023091005,3067,39973,DeAndre Hopkins,WR
2023091005,3128,54476,Chris Olave,WR
2023091005,3208,55133,Rashid Shaheed,WR
2023091005,3358,39973,DeAndre Hopkins,WR
2023091005,3383,39973,DeAndre Hopkins,WR
2023091005,3413,54608,Chig Okonkwo,TE
2023091005,3436,53074,Nick Westbrook-Ikhine,WR
2023091005,3483,39973,DeAndre Hopkins,WR
2023091005,3578,55946,Tyjae Spears,RB
2023091005,3603,39973,DeAndre Hopkins,WR
2023091005,3698,54476,Chris Olave,WR
2023091005,3774,54476,Chris Olave,WR
2023091005,3850,44947,Jamaal Williams,RB
2023091005,3875,54476,Chris Olave,WR
2023091005,3984,53074,Nick Westbrook-Ikhine,WR
2023091005,4036,53074,Nick Westbrook-Ikhine,WR
2023091005,4124,53074,Nick Westbrook-Ikhine,WR
2023091005,4147,39973,DeAndre Hopkins,WR
2023091005,4270,43336,Michael Thomas,WR
2023091006,55,54517,George Pickens,WR
2023091006,144,47819,Deebo Samuel Sr.,WR
2023091006,213,44959,George Kittle,TE
2023091006,282,52433,Brandon Aiyuk,WR
2023091006,431,47849,Diontae Johnson,WR
2023091006,492,52433,Brandon Aiyuk,WR
2023091006,550,44959,George Kittle,TE
2023091006,575,52625,Jauan Jennings,WR
2023091006,598,44959,George Kittle,TE
2023091006,775,41290,Allen Robinson,WR
2023091006,822,47849,Diontae Johnson,WR
2023091006,899,44820,Christian McCaffrey,RB
2023091006,960,44959,George Kittle,TE
2023091006,1027,52433,Brandon Aiyuk,WR
2023091006,1096,47819,Deebo Samuel Sr.,WR
2023091006,1143,52433,Brandon Aiyuk,WR
2023091006,1207,54905,Jaylen Warren,RB
2023091006,1421,47819,Deebo Samuel Sr.,WR
2023091006,1446,52433,Brandon Aiyuk,WR
2023091006,1717,53484,Pat Freiermuth,TE
2023091006,1828,44820,Christian McCaffrey,RB
2023091006,1974,47819,Deebo Samuel Sr.,WR
2023091006,1999,44959,George Kittle,TE
2023091006,2156,54517,George Pickens,WR
2023091006,2188,54517,George Pickens,WR
2023091006,2274,41290,Allen Robinson,WR
2023091006,2299,47849,Diontae Johnson,WR
2023091006,2324,47849,Diontae Johnson,WR
2023091006,2380,47849,Diontae Johnson,WR
2023091006,2415,52532,Anthony McFarland,RB
2023091006,2470,54517,George Pickens,WR
2023091006,2529,53484,Pat Freiermuth,TE
2023091006,2657,47819,Deebo Samuel Sr.,WR
2023091006,2736,47849,Diontae Johnson,WR
2023091006,2861,52433,Brandon Aiyuk,WR
2023091006,2930,52433,Brandon Aiyuk,WR
2023091006,3078,54603,Calvin Austin III,WR
2023091006,3137,41290,Allen Robinson,WR
2023091006,3234,53453,Najee Harris,RB
2023091006,3295,54673,Connor Heyward,TE
2023091006,3422,52532,Anthony McFarland,RB
2023091006,3447,54905,Jaylen Warren,RB
2023091006,3472,53484,Pat Freiermuth,TE
2023091006,3596,52433,Brandon Aiyuk,WR
2023091006,3680,44820,Christian McCaffrey,RB
2023091006,3722,54603,Calvin Austin III,WR
2023091006,3754,41290,Allen Robinson,WR
2023091006,3779,54603,Calvin Austin III,WR
2023091006,3804,53453,Najee Harris,RB
2023091006,3829,54673,Connor Heyward,TE
2023091006,3881,54673,Connor Heyward,TE
2023091006,4079,47819,Deebo Samuel Sr.,WR
2023091006,4163,54905,Jaylen Warren,RB
2023091006,4186,54517,George Pickens,WR
2023091006,4211,54517,George Pickens,WR
2023091006,4270,54905,Jaylen Warren,RB
2023091006,4315,54905,Jaylen Warren,RB
2023091006,4340,41290,Allen Robinson,WR
2023091006,4395,41290,Allen Robinson,WR
2023091006,4420,54603,Calvin Austin III,WR
2023091007,77,54481,Jahan Dotson,WR
2023091007,124,41349,Logan Thomas,TE
2023091007,147,54481,Jahan Dotson,WR
2023091007,197,41349,Logan Thomas,TE
2023091007,220,44852,Curtis Samuel,WR
2023091007,332,39983,Zach Ertz,TE
2023091007,357,45102,Zach Pascal,WR
2023091007,580,54481,Jahan Dotson,WR
2023091007,699,54563,Brian Robinson,RB
2023091007,842,53478,Rondale Moore,WR
2023091007,935,39983,Zach Ertz,TE
2023091007,1167,39983,Zach Ertz,TE
2023091007,1214,47808,Marquise Brown,WR
2023091007,1371,47859,Terry McLaurin,WR
2023091007,1399,44852,Curtis Samuel,WR
2023091007,1424,54614,Cole Turner,TE
2023091007,1620,47859,Terry McLaurin,WR
2023091007,1679,47859,Terry McLaurin,WR
2023091007,1764,54520,Trey McBride,TE
2023091007,1794,54520,Trey McBride,TE
2023091007,1848,39983,Zach Ertz,TE
2023091007,1988,54481,Jahan Dotson,WR
2023091007,2013,47859,Terry McLaurin,WR
2023091007,2036,41349,Logan Thomas,TE
2023091007,2135,44852,Curtis Samuel,WR
2023091007,2160,54481,Jahan Dotson,WR
2023091007,2183,41349,Logan Thomas,TE
2023091007,2208,54614,Cole Turner,TE
2023091007,2238,44852,Curtis Samuel,WR
2023091007,2359,47808,Marquise Brown,WR
2023091007,2421,55959,Michael Wilson,WR
2023091007,2447,39983,Zach Ertz,TE
2023091007,2472,39983,Zach Ertz,TE
2023091007,2495,47808,Marquise Brown,WR
2023091007,2672,41349,Logan Thomas,TE
2023091007,2719,54481,Jahan Dotson,WR
2023091007,3145,41349,Logan Thomas,TE
2023091007,3542,44917,James Conner,RB
2023091007,3890,47808,Marquise Brown,WR
2023091007,4101,55959,Michael Wilson,WR
2023091007,4182,44917,James Conner,RB
2023091007,4234,39983,Zach Ertz,TE
2023091007,4271,55959,Michael Wilson,WR
2023091008,125,55998,Tyler Scott,WR
2023091008,273,54597,Romeo Doubs,WR
2023091008,396,56024,Dontayvion Wicks,WR
2023091008,496,54597,Romeo Doubs,WR
2023091008,572,52581,Darnell Mooney,WR
2023091008,619,53646,Khalil Herbert,RB
2023091008,735,44901,D'Onta Foreman,RB
2023091008,840,56220,Malik Heath,WR
2023091008,888,55907,Luke Musgrave,TE
2023091008,1105,46093,DJ Moore,WR
2023091008,1130,46093,DJ Moore,WR
2023091008,1155,52451,Cole Kmet,TE
2023091008,1200,52451,Cole Kmet,TE
2023091008,1292,54597,Romeo Doubs,WR
2023091008,1356,55915,Jayden Reed,WR
2023091008,1473,48207,Khari Blasingame,FB
2023091008,1551,52470,AJ Dillon,RB
2023091008,1576,55907,Luke Musgrave,TE
2023091008,1601,54723,Samori Toure,WR
2023091008,1626,54723,Samori Toure,WR
2023091008,1818,52451,Cole Kmet,TE
2023091008,1929,44995,Aaron Jones,RB
2023091008,1952,55907,Luke Musgrave,TE
2023091008,1981,55915,Jayden Reed,WR
2023091008,2007,56024,Dontayvion Wicks,WR
2023091008,2390,55980,Roschon Johnson,RB
2023091008,2475,54597,Romeo Doubs,WR
2023091008,2520,44995,Aaron Jones,RB
2023091008,2697,54723,Samori Toure,WR
2023091008,2749,55915,Jayden Reed,WR
2023091008,2865,55980,Roschon Johnson,RB
2023091008,2921,52581,Darnell Mooney,WR
2023091008,3010,52581,Darnell Mooney,WR
2023091008,3178,55915,Jayden Reed,WR
2023091008,3208,55907,Luke Musgrave,TE
2023091008,3254,54597,Romeo Doubs,WR
2023091008,3354,52457,Chase Claypool,WR
2023091008,3377,52581,Darnell Mooney,WR
2023091008,3495,53646,Khalil Herbert,RB
2023091008,3745,55915,Jayden Reed,WR
2023091008,3826,52451,Cole Kmet,TE
2023091008,3851,44901,D'Onta Foreman,RB
2023091008,3923,52451,Cole Kmet,TE
2023091008,3975,52581,Darnell Mooney,WR
2023091008,3998,55980,Roschon Johnson,RB
2023091008,4021,55980,Roschon Johnson,RB
2023091008,4051,55980,Roschon Johnson,RB
2023091008,4083,55980,Roschon Johnson,RB
2023091008,4452,52451,Cole Kmet,TE
2023091008,4491,52451,Cole Kmet,TE
2023091008,4514,55980,Roschon Johnson,RB
2023091008,4539,55998,Tyler Scott,WR
2023091009,103,41282,Davante Adams,WR
2023091009,306,48097,Jakobi Meyers,WR
2023091009,417,52513,Adam Trautman,TE
2023091009,442,54967,Brandon Johnson,WR
2023091009,511,53464,Javonte Williams,RB
2023091009,570,54967,Brandon Johnson,WR
2023091009,681,54545,Greg Dulcich,TE
2023091009,750,52513,Adam Trautman,TE
2023091009,797,48541,Lil'Jordan Humphrey,WR
2023091009,861,47807,Josh Jacobs,RB
2023091009,953,48097,Jakobi Meyers,WR
2023091009,987,48097,Jakobi Meyers,WR
2023091009,1017,47807,Josh Jacobs,RB
2023091009,1097,48097,Jakobi Meyers,WR
2023091009,1212,48541,Lil'Jordan Humphrey,WR
2023091009,1507,41282,Davante Adams,WR
2023091009,1561,41282,Davante Adams,WR
2023091009,1621,48097,Jakobi Meyers,WR
2023091009,1680,46109,Courtland Sutton,WR
2023091009,1710,54545,Greg Dulcich,TE
2023091009,1735,44927,Samaje Perine,RB
2023091009,1772,44927,Samaje Perine,RB
2023091009,1802,44927,Samaje Perine,RB
2023091009,1827,46109,Courtland Sutton,WR
2023091009,1886,46109,Courtland Sutton,WR
2023091009,1946,46109,Courtland Sutton,WR
2023091009,2102,42372,Phillip Dorsett,WR
2023091009,2430,41282,Davante Adams,WR
2023091009,2499,41282,Davante Adams,WR
2023091009,2546,41282,Davante Adams,WR
2023091009,2609,48097,Jakobi Meyers,WR
2023091009,2634,54587,Zamir White,RB
2023091009,2826,41282,Davante Adams,WR
2023091009,2849,42397,Ameer Abdullah,RB
2023091009,2907,53464,Javonte Williams,RB
2023091009,2932,44927,Samaje Perine,RB
2023091009,3009,53464,Javonte Williams,RB
2023091009,3108,55928,Marvin Mims Jr.,WR
2023091009,3140,53464,Javonte Williams,RB
2023091009,3170,52513,Adam Trautman,TE
2023091009,3195,42511,Michael Burton,FB
2023091009,3242,52513,Adam Trautman,TE
2023091009,3361,47807,Josh Jacobs,RB
2023091009,3386,41282,Davante Adams,WR
2023091009,3418,48097,Jakobi Meyers,WR
2023091009,3454,43370,Austin Hooper,TE
2023091009,3501,48097,Jakobi Meyers,WR
2023091009,3587,46109,Courtland Sutton,WR
2023091009,3610,52513,Adam Trautman,TE
2023091009,3754,48097,Jakobi Meyers,WR
2023091010,121,53435,Jaylen Waddle,WR
2023091010,261,40024,Keenan Allen,WR
2023091010,328,40024,Keenan Allen,WR
2023091010,607,43454,Tyreek Hill,WR
2023091010,630,45900,River Cracraft,WR
2023091010,706,46192,Durham Smythe,TE
2023091010,767,46279,Braxton Berrios,WR
2023091010,997,52520,Joshua Kelley,RB
2023091010,1040,43454,Tyreek Hill,WR
2023091010,1072,43454,Tyreek Hill,WR
2023091010,1119,48233,Alec Ingold,FB
2023091010,1249,46192,Durham Smythe,TE
2023091010,1337,45573,Austin Ekeler,RB
2023091010,1438,48456,Donald Parham,TE
2023091010,1513,53435,Jaylen Waddle,WR
2023091010,1558,46192,Durham Smythe,TE
2023091010,1607,40024,Keenan Allen,WR
2023091010,1714,46192,Durham Smythe,TE
2023091010,1761,46192,Durham Smythe,TE
2023091010,1810,53435,Jaylen Waddle,WR
2023091010,1835,46192,Durham Smythe,TE
2023091010,1858,43454,Tyreek Hill,WR
2023091010,1888,46192,Durham Smythe,TE
2023091010,1940,43454,Tyreek Hill,WR
2023091010,2002,43454,Tyreek Hill,WR
2023091010,2027,45900,River Cracraft,WR
2023091010,2103,53506,Josh Palmer,WR
2023091010,2151,40024,Keenan Allen,WR
2023091010,2176,55885,Quentin Johnston,WR
2023091010,2206,45573,Austin Ekeler,RB
2023091010,2236,48456,Donald Parham,TE
2023091010,2261,55885,Quentin Johnston,WR
2023091010,2284,44856,Gerald Everett,TE
2023091010,2372,53435,Jaylen Waddle,WR
2023091010,2930,43454,Tyreek Hill,WR
2023091010,2982,53435,Jaylen Waddle,WR
2023091010,3029,45900,River Cracraft,WR
2023091010,3064,46279,Braxton Berrios,WR
2023091010,3128,40024,Keenan Allen,WR
2023091010,3198,43454,Tyreek Hill,WR
2023091010,3274,40024,Keenan Allen,WR
2023091010,3309,45573,Austin Ekeler,RB
2023091010,3494,48456,Donald Parham,TE
2023091010,3640,46279,Braxton Berrios,WR
2023091010,3676,48233,Alec Ingold,FB
2023091010,3701,46279,Braxton Berrios,WR
2023091010,3803,43454,Tyreek Hill,WR
2023091010,3826,42718,Raheem Mostert,RB
2023091010,3890,40024,Keenan Allen,WR
2023091010,4076,45573,Austin Ekeler,RB
2023091010,4099,44819,Mike Williams,WR
2023091010,4207,45573,Austin Ekeler,RB
2023091010,4321,52922,Salvon Ahmed,RB
2023091010,4426,43454,Tyreek Hill,WR
2023091010,4473,45900,River Cracraft,WR
2023091010,4498,45900,River Cracraft,WR
2023091010,4528,42718,Raheem Mostert,RB
2023091010,4558,43454,Tyreek Hill,WR
2023091010,4615,44856,Gerald Everett,TE
2023091010,4699,44819,Mike Williams,WR
2023091011,55,53579,Kenneth Gainwell,RB
