game_id,play_id,week,catch_prob_v3,catch_prob_v3_raw,is_completed,split
2023090700,3233,1,0.9222585924713584,0.9325271059308325,1,dev
2023090700,3324,1,0.7197452229299363,0.6936815279085646,0,dev
2023090700,3461,1,0.8348348348348347,0.8174023347425279,1,dev
2023090700,3486,1,0.9222585924713584,0.9262260048628969,1,dev
2023090700,3566,1,0.8348348348348347,0.8154309906217402,1,dev
2023090700,3674,1,0.8348348348348347,0.8302056205646174,1,dev
2023090700,3912,1,0.9092841956059532,0.917716330749176,0,dev
2023090700,3971,1,0.840531561461794,0.8470988372634117,0,dev
2023090700,3994,1,0.11059907834101383,0.1274149306370303,0,dev
2023090700,4041,1,0.07894736842105263,0.10245639917540815,0,dev
2023091000,185,1,0.8627204030226701,0.8732021943678226,1,dev
2023091000,842,1,0.325,0.2896412752812555,0,dev
2023091000,877,1,0.8627204030226701,0.8531035101349955,1,dev
2023091000,927,1,0.9395248380129589,0.942015007536614,0,dev
2023091000,1046,1,0.3465346534653465,0.30822437416604814,1,dev
2023091000,1193,1,0.6589147286821706,0.6617214022699456,1,dev
2023091000,1240,1,0.9092841956059532,0.9019383368755696,1,dev
2023091000,1300,1,0.8627204030226701,0.8738193268346123,1,dev
2023091000,1325,1,0.77728285077951,0.743289404037567,1,dev
2023091000,1382,1,0.9395248380129589,0.9467503875237437,1,dev
2023091000,1429,1,0.77728285077951,0.7846806568625291,1,dev
2023091000,1599,1,0.9222585924713584,0.9257822750949288,1,dev
2023091000,1697,1,0.5533707865168538,0.5643987137498239,0,dev
2023091000,1720,1,0.11059907834101383,0.1754370982182882,0,dev
2023091000,1743,1,0.25874125874125875,0.2658470181530502,0,dev
2023091000,1837,1,0.9743589743589743,0.9627938538743924,1,dev
2023091000,1925,1,0.9222585924713584,0.9288975115006328,1,dev
2023091000,1972,1,0.8627204030226701,0.8637677415544199,1,dev
2023091000,2101,1,0.8288288288288288,0.7988893350194314,1,dev
2023091000,2207,1,0.13,0.2034987819550528,0,dev
2023091000,2342,1,0.9092841956059532,0.9012270622152818,1,dev
2023091000,2580,1,0.8348348348348347,0.8185356919813449,1,dev
2023091000,2793,1,0.9395248380129589,0.9524300208560018,1,dev
2023091000,2823,1,0.9088785046728972,0.8900212036435763,1,dev
2023091000,3026,1,0.9743589743589743,0.9622410346200481,1,dev
2023091000,3078,1,0.03296703296703297,0.07066872557942622,0,dev
2023091000,3260,1,0.8288288288288288,0.8070370666352225,1,dev
2023091000,3369,1,0.13,0.19127792389445444,0,dev
2023091000,3421,1,0.45,0.4885242542862201,0,dev
2023091000,3486,1,0.840531561461794,0.8480187796742309,1,dev
2023091000,3533,1,0.7727272727272727,0.7266991785650935,1,dev
2023091000,3886,1,0.9222585924713584,0.9335713613370764,1,dev
2023091000,3916,1,0.8627204030226701,0.8740069477458502,1,dev
2023091000,4107,1,0.3534675615212528,0.37844964693918165,1,dev
2023091000,4155,1,0.8348348348348347,0.82623040733392,1,dev
2023091001,166,1,0.95,0.9544164400268955,1,dev
2023091001,284,1,0.8627204030226701,0.8700834723609485,1,dev
2023091001,407,1,0.8681318681318682,0.8783712956499424,1,dev
2023091001,559,1,0.07894736842105263,0.12008663111939875,0,dev
2023091001,893,1,0.8348348348348347,0.8356032561365464,1,dev
2023091001,1042,1,0.9222585924713584,0.9216654314714176,0,dev
2023091001,1065,1,0.9395248380129589,0.9394733712913989,1,dev
2023091001,1232,1,0.9092841956059532,0.9066831412008814,1,dev
2023091001,1368,1,0.77728285077951,0.7581987184658626,1,dev
2023091001,1438,1,0.8627204030226701,0.8696246152032042,1,dev
2023091001,1470,1,0.9092841956059532,0.9126587368247037,1,dev
2023091001,1517,1,0.840531561461794,0.8477133086728363,1,dev
2023091001,1549,1,0.9222585924713584,0.9208898624975252,1,dev
2023091001,1574,1,0.7197452229299363,0.6877950552986277,1,dev
2023091001,1797,1,0.44370860927152306,0.4849168629229271,0,dev
2023091001,1948,1,0.6589147286821706,0.6551858351547923,1,dev
2023091001,1980,1,0.77728285077951,0.7577904123898336,1,dev
2023091001,2033,1,0.840531561461794,0.8461207974042944,0,dev
2023091001,2151,1,0.9395248380129589,0.9411759290823178,1,dev
2023091001,2351,1,0.840531561461794,0.8483878991678268,1,dev
2023091001,2432,1,0.75,0.7013479377832863,1,dev
2023091001,2469,1,0.8348348348348347,0.8319885768491544,1,dev
2023091001,2523,1,0.8348348348348347,0.8340379811174863,1,dev
2023091001,2759,1,0.8245614035087719,0.7958039371491373,1,dev
2023091001,3086,1,0.753968253968254,0.7076535301573171,1,dev
2023091001,3111,1,0.9092841956059532,0.9079761175788974,1,dev
2023091001,3216,1,0.753968253968254,0.7047120798659517,0,dev
2023091001,3257,1,0.77728285077951,0.7516088070776926,0,dev
2023091001,3302,1,0.6571428571428571,0.5946007016853979,1,dev
2023091001,3383,1,0.9222585924713584,0.9207313150879726,1,dev
2023091001,3514,1,0.41818181818181815,0.453900070171256,0,dev
2023091001,3879,1,0.11059907834101383,0.1701672032084757,0,dev
2023091001,3902,1,0.77728285077951,0.7740335983603928,1,dev
2023091001,4018,1,0.3534675615212528,0.3647998387729036,1,dev
2023091001,4191,1,0.95,0.9540649212286232,1,dev
2023091001,4216,1,0.77728285077951,0.7703667612472314,0,dev
2023091001,4239,1,0.3861788617886179,0.42127030772188573,1,dev
2023091001,4322,1,0.41818181818181815,0.4580157160757946,0,dev
2023091001,4392,1,0.9092841956059532,0.901680875536655,0,dev
2023091001,4564,1,0.8681318681318682,0.8773119515363627,1,dev
2023091001,4589,1,0.6571428571428571,0.6185243293077682,1,dev
2023091001,4614,1,0.95,0.954016462151668,1,dev
2023091001,4639,1,0.9092841956059532,0.9078046565869273,0,dev
2023091001,4662,1,0.9222585924713584,0.9230730100039853,1,dev
2023091002,110,1,0.9395248380129589,0.9440306756997187,1,dev
2023091002,319,1,0.9222585924713584,0.930496437928387,1,dev
2023091002,444,1,0.8348348348348347,0.8183089347778318,0,dev
2023091002,599,1,0.3861788617886179,0.42361666502578993,0,dev
2023091002,767,1,0.840531561461794,0.8448723553890184,1,dev
2023091002,819,1,0.8288288288288288,0.8000417672933786,1,dev
2023091002,873,1,0.8681318681318682,0.8759747317567513,1,dev
2023091002,975,1,0.75,0.7019102513453234,0,dev
2023091002,1048,1,0.9222585924713584,0.9270936537628655,0,dev
2023091002,1071,1,0.3534675615212528,0.3276658387173598,0,dev
2023091002,1209,1,0.9395248380129589,0.9436499539551736,1,dev
2023091002,1260,1,0.3534675615212528,0.3840470778616101,0,dev
2023091002,1412,1,0.07894736842105263,0.10524360307669278,0,dev
2023091002,1464,1,0.9092841956059532,0.909851450868612,1,dev
2023091002,1540,1,0.77728285077951,0.7846937001058643,0,dev
2023091002,1832,1,0.6589147286821706,0.6584718660362265,0,dev
2023091002,1944,1,0.3534675615212528,0.33753815893940214,1,dev
2023091002,1974,1,0.004310344827586207,0.02058903517013453,0,dev
2023091002,2039,1,0.9222585924713584,0.928379334649997,0,dev
2023091002,2095,1,0.9395248380129589,0.9417871320624701,1,dev
2023091002,2127,1,0.8288288288288288,0.7975650061585127,1,dev
2023091002,2179,1,0.8627204030226701,0.8513493545455444,1,dev
2023091002,2211,1,0.11059907834101383,0.17450592869968606,0,dev
2023091002,2441,1,0.3534675615212528,0.36947574147257833,0,dev
2023091002,2517,1,0.004310344827586207,0.030364621205233807,0,dev
2023091002,2620,1,0.9092841956059532,0.9044189774616048,1,dev
2023091002,2693,1,0.8627204030226701,0.8576453374103661,1,dev
2023091002,2847,1,0.9222585924713584,0.9340611469639071,1,dev
2023091002,2872,1,0.6571428571428571,0.6423740486891116,1,dev
2023091002,2942,1,0.3534675615212528,0.3678285033624196,0,dev
2023091002,3138,1,0.9222585924713584,0.9236644613690966,0,dev
2023091002,3170,1,0.8627204030226701,0.8558942686114818,1,dev
2023091002,3253,1,0.41818181818181815,0.44934353470897864,1,dev
2023091002,3314,1,0.5533707865168538,0.5776713231743986,0,dev
2023091002,3337,1,0.6589147286821706,0.6625491931261627,1,dev
2023091002,3409,1,0.9395248380129589,0.9361816457547704,1,dev
2023091002,3505,1,0.9092841956059532,0.9134105816042866,1,dev
2023091002,3571,1,0.8288288288288288,0.8015348620967624,0,dev
2023091002,3594,1,0.4375,0.4620892468916641,0,dev
2023091002,3617,1,0.9395248380129589,0.9451823303072233,1,dev
2023091002,3716,1,0.9135802469135802,0.9200795269880078,1,dev
2023091002,3787,1,0.9222585924713584,0.9295496121998946,1,dev
2023091002,3812,1,0.005952380952380952,0.04328953766852223,0,dev
2023091002,3835,1,0.8627204030226701,0.8594895845697538,1,dev
2023091002,4036,1,0.5533707865168538,0.567948623636346,0,dev
2023091002,4124,1,0.9395248380129589,0.9418487851955498,1,dev
2023091003,81,1,0.77728285077951,0.7432236210289136,0,dev
2023091003,143,1,0.5,0.49255951057951125,0,dev
2023091003,166,1,0.9222585924713584,0.9327554714379782,1,dev
2023091003,191,1,0.005952380952380952,0.06124432656655291,0,dev
2023091003,263,1,0.77728285077951,0.766815172021752,1,dev
2023091003,358,1,0.5533707865168538,0.5302104015073793,1,dev
2023091003,410,1,0.77728285077951,0.7489971765257056,1,dev
2023091003,529,1,0.41818181818181815,0.4527700423646021,1,dev
2023091003,662,1,0.9395248380129589,0.9432062015487764,1,dev
2023091003,687,1,0.9088785046728972,0.8877163479413365,1,dev
2023091003,761,1,0.9088785046728972,0.8876342084617154,1,dev
2023091003,933,1,0.3534675615212528,0.37057115259724477,1,dev
2023091003,1503,1,0.9743589743589743,0.9597404238133527,1,dev
2023091003,1649,1,0.8288288288288288,0.8023031306778259,1,dev
2023091003,1706,1,0.25874125874125875,0.2680637321507059,1,dev
2023091003,1782,1,0.77728285077951,0.7395694923303546,0,dev
2023091003,1805,1,0.9395248380129589,0.9378925075397881,1,dev
2023091003,1841,1,0.9222585924713584,0.927415182300322,1,dev
2023091003,1929,1,0.9222585924713584,0.9322322006029226,1,dev
2023091003,1954,1,0.77728285077951,0.7828662385049652,1,dev
2023091003,2062,1,0.9395248380129589,0.9404301147835914,1,dev
2023091003,2087,1,0.7583333333333333,0.7235286896121255,1,dev
2023091003,2204,1,0.6571428571428571,0.6100612155416055,0,dev
2023091003,2227,1,0.35714285714285715,0.3883991616506105,0,dev
2023091003,2286,1,0.8681318681318682,0.87927265070634,1,dev
2023091003,2369,1,0.8348348348348347,0.8320083248694764,1,dev
2023091003,2519,1,0.9395248380129589,0.9520665272135056,1,dev
2023091003,2571,1,0.11059907834101383,0.15905305286240845,0,dev
2023091003,2608,1,0.6571428571428571,0.5963009206310235,1,dev
2023091003,2638,1,0.9222585924713584,0.9336825515937693,1,dev
2023091003,2798,1,0.8348348348348347,0.828169302344703,1,dev
2023091003,2902,1,0.9222585924713584,0.9356936370768687,1,dev
2023091003,2979,1,0.8757396449704142,0.8817968960221633,0,dev
2023091003,3002,1,0.7583333333333333,0.7248233014520542,1,dev
2023091003,3202,1,0.9222585924713584,0.935521847157373,1,dev
2023091003,3335,1,0.41818181818181815,0.460409663168016,0,dev
2023091003,3409,1,0.13,0.19200751683234268,0,dev
2023091003,3645,1,0.8348348348348347,0.8384495781894414,0,dev
2023091003,3750,1,0.9222585924713584,0.9313750612682018,1,dev
2023091003,3797,1,0.004310344827586207,0.03958001655648185,0,dev
2023091003,3820,1,0.9395248380129589,0.943845979945128,1,dev
2023091003,3845,1,0.6571428571428571,0.5810776816245,1,dev
2023091003,3975,1,0.77728285077951,0.7806284020786936,0,dev
2023091003,4047,1,0.6571428571428571,0.5857817300827717,1,dev
2023091003,4153,1,0.8348348348348347,0.8303281442368653,1,dev
2023091003,4201,1,0.9395248380129589,0.9398214102339458,1,dev
2023091003,4258,1,0.8681318681318682,0.8776162622495449,1,dev
2023091003,4283,1,0.9092841956059532,0.9097992642433652,1,dev
2023091003,4308,1,0.8627204030226701,0.8746193324616078,1,dev
2023091003,4333,1,0.95,0.9539417185965618,1,dev
2023091003,4363,1,0.6571428571428571,0.600545406512555,0,dev
2023091003,4416,1,0.77728285077951,0.7880485412591064,1,dev
2023091003,4494,1,0.13,0.2089675495526299,0,dev
2023091003,4551,1,0.004310344827586207,0.031138515408575655,0,dev
2023091004,124,1,0.3465346534653465,0.29820965799708116,0,dev
2023091004,196,1,0.3534675615212528,0.3515090738248108,0,dev
2023091004,219,1,0.9092841956059532,0.9103280771766634,1,dev
2023091004,315,1,0.8627204030226701,0.8624545684388333,1,dev
2023091004,340,1,0.9092841956059532,0.9085613653578055,1,dev
2023091004,365,1,0.8681318681318682,0.877520391464007,1,dev
2023091004,390,1,0.9222585924713584,0.9297180504181412,0,dev
2023091004,413,1,0.8627204030226701,0.8648507989546418,1,dev
2023091004,438,1,0.8851674641148325,0.883217785412421,1,dev
2023091004,542,1,0.8627204030226701,0.856877363482282,1,dev
2023091004,592,1,0.8348348348348347,0.8321068268339531,0,dev
2023091004,695,1,0.21666666666666667,0.24170115662260436,0,dev
2023091004,766,1,0.9222585924713584,0.9209316211074998,1,dev
2023091004,821,1,0.8627204030226701,0.8617557803844373,0,dev
2023091004,936,1,0.8627204030226701,0.8712599312243282,1,dev
2023091004,983,1,0.8681318681318682,0.8764856476784033,1,dev
2023091004,1190,1,0.8348348348348347,0.8216131705908082,1,dev
2023091004,1300,1,0.9092841956059532,0.8971990448938324,1,dev
2023091004,1326,1,0.41818181818181815,0.4419210454340488,1,dev
2023091004,1540,1,0.77728285077951,0.7450786060196838,1,dev
2023091004,1594,1,0.9395248380129589,0.936357167588291,1,dev
2023091004,1641,1,0.9222585924713584,0.9248384240999891,1,dev
2023091004,1676,1,0.9092841956059532,0.9019173819199953,1,dev
2023091004,1701,1,0.3534675615212528,0.3311141326417591,0,dev
2023091004,1746,1,0.3861788617886179,0.4238501901855011,0,dev
2023091004,1839,1,0.9088785046728972,0.8967864891062108,0,dev
2023091004,1933,1,0.840531561461794,0.8484080716046505,1,dev
2023091004,1958,1,0.77728285077951,0.7778716853181332,1,dev
2023091004,2077,1,0.77728285077951,0.7678467439178728,1,dev
2023091004,2102,1,0.77728285077951,0.7579415099109907,1,dev
2023091004,2154,1,0.8348348348348347,0.8305097411068276,0,dev
2023091004,2177,1,0.5,0.5001798191488231,1,dev
2023091004,2234,1,0.3534675615212528,0.37772713050535794,0,dev
2023091004,2257,1,0.9222585924713584,0.9349111954489483,1,dev
2023091004,2287,1,0.8288288288288288,0.8092492053931339,1,dev
2023091004,2312,1,0.9088785046728972,0.8942431456878482,1,dev
2023091004,2344,1,0.9092841956059532,0.9131856157548099,1,dev
2023091004,2505,1,0.9222585924713584,0.9213978440966438,1,dev
2023091004,2607,1,0.9092841956059532,0.8993713658135202,1,dev
2023091004,2701,1,0.840531561461794,0.842088241382071,0,dev
2023091004,2724,1,0.9092841956059532,0.9012095814116245,1,dev
2023091004,2749,1,0.9222585924713584,0.927515167672503,1,dev
2023091004,2827,1,0.9088785046728972,0.8903925618644406,0,dev
2023091004,2850,1,0.9395248380129589,0.9403518203848199,1,dev
2023091004,2936,1,0.9222585924713584,0.9260273554119905,1,dev
2023091004,2961,1,0.9092841956059532,0.9128815148524952,1,dev
2023091004,3030,1,0.8627204030226701,0.8563660856775057,1,dev
2023091004,3105,1,0.8627204030226701,0.8667440265238561,1,dev
2023091004,3177,1,0.9092841956059532,0.9106032008204379,1,dev
2023091004,3244,1,0.07894736842105263,0.10525840802308947,0,dev
2023091004,3365,1,0.9092841956059532,0.9044996704689662,1,dev
2023091004,3429,1,0.8757396449704142,0.8793506795883068,1,dev
2023091004,3584,1,0.9092841956059532,0.9151106901422319,1,dev
2023091004,3616,1,0.9395248380129589,0.935923204722865,1,dev
2023091004,3641,1,0.6571428571428571,0.6439801514092545,0,dev
2023091004,3690,1,0.8348348348348347,0.825170263271321,1,dev
2023091004,3849,1,0.9135802469135802,0.9191362220812588,1,dev
2023091004,3874,1,0.77728285077951,0.762247042994108,1,dev
2023091004,3922,1,0.8288288288288288,0.8111106620527947,1,dev
2023091004,4015,1,0.9395248380129589,0.9455181221369849,1,dev
2023091004,4040,1,0.77728285077951,0.7755182105443181,0,dev
2023091004,4122,1,0.9135802469135802,0.9190975772548625,1,dev
2023091004,4249,1,0.9092841956059532,0.9167903980736816,1,dev
2023091005,159,1,0.77728285077951,0.7761344796426741,0,dev
2023091005,228,1,0.5533707865168538,0.5760802244263611,0,dev
2023091005,301,1,0.11059907834101383,0.12740455419934482,1,dev
2023091005,331,1,0.840531561461794,0.8462217684729697,1,dev
2023091005,383,1,0.77728285077951,0.7741587085621019,1,dev
2023091005,721,1,0.5533707865168538,0.5255923927144912,1,dev
2023091005,768,1,0.9092841956059532,0.9144984821634087,1,dev
2023091005,793,1,0.753968253968254,0.7153922513379504,0,dev
2023091005,849,1,0.8627204030226701,0.8610871288847052,1,dev
2023091005,991,1,0.9092841956059532,0.9098691061319272,1,dev
2023091005,1016,1,0.25874125874125875,0.27454234985462656,0,dev
2023091005,1065,1,0.13,0.19451079154664325,0,dev
2023091005,1217,1,0.9222585924713584,0.933521525930066,1,dev
2023091005,1289,1,0.8348348348348347,0.8387163042513625,1,dev
2023091005,1394,1,0.77728285077951,0.7865755289182849,0,dev
2023091005,1721,1,0.3534675615212528,0.35321028069418087,0,dev
2023091005,2166,1,0.8681318681318682,0.8780654409079461,1,dev
2023091005,2251,1,0.9088785046728972,0.8924849871514589,1,dev
2023091005,2366,1,0.9395248380129589,0.9386473468412037,1,dev
2023091005,2518,1,0.8851674641148325,0.8843600174983945,1,dev
2023091005,2670,1,0.8245614035087719,0.7945481081023756,1,dev
2023091005,2720,1,0.77728285077951,0.7371667668710473,0,dev
2023091005,2834,1,0.7583333333333333,0.7168796039690265,1,dev
2023091005,2964,1,0.21666666666666667,0.24399775820976097,0,dev
2023091005,3042,1,0.9222585924713584,0.9231645307144776,1,dev
2023091005,3128,1,0.9092841956059532,0.9063473543606249,1,dev
2023091005,3208,1,0.9222585924713584,0.933777397187781,1,dev
2023091005,3358,1,0.6589147286821706,0.6715441715870253,1,dev
2023091005,3383,1,0.6589147286821706,0.646647336574793,1,dev
2023091005,3413,1,0.11059907834101383,0.17410281870186628,0,dev
2023091005,3436,1,0.9092841956059532,0.9031502433251224,1,dev
2023091005,3483,1,0.77728285077951,0.7700155436727277,0,dev
2023091005,3578,1,0.77728285077951,0.7301619126220348,1,dev
2023091005,3603,1,0.5533707865168538,0.5324599686760084,0,dev
2023091005,3698,1,0.9395248380129589,0.9424682571668415,1,dev
2023091005,3774,1,0.9088785046728972,0.8937686896388474,1,dev
2023091005,3850,1,0.9395248380129589,0.9403624630919973,1,dev
2023091005,3875,1,0.3534675615212528,0.3189478997812031,0,dev
2023091005,3984,1,0.9395248380129589,0.9463253149271076,1,dev
2023091005,4036,1,0.8627204030226701,0.8659112676910274,1,dev
2023091005,4124,1,0.3534675615212528,0.3647157920912888,0,dev
2023091005,4147,1,0.9222585924713584,0.9257447019989514,1,dev
2023091005,4270,1,0.77728285077951,0.7605624619636993,1,dev
2023091006,55,1,0.9395248380129589,0.9403048565430907,1,dev
2023091006,144,1,0.6589147286821706,0.682296425165042,1,dev
2023091006,213,1,0.9092841956059532,0.9094076407188928,1,dev
2023091006,282,1,0.77728285077951,0.7816869601600326,1,dev
2023091006,492,1,0.8348348348348347,0.81615635389754,1,dev
2023091006,550,1,0.9092841956059532,0.90663462870906,1,dev
2023091006,575,1,0.21666666666666667,0.2525101021721661,0,dev
2023091006,598,1,0.8681318681318682,0.876940951382828,1,dev
2023091006,775,1,0.9395248380129589,0.9473069509892077,1,dev
2023091006,822,1,0.3465346534653465,0.297291829515412,0,dev
2023091006,899,1,0.9395248380129589,0.946214158025956,1,dev
2023091006,960,1,0.3861788617886179,0.4017712376305085,0,dev
2023091006,1027,1,0.77728285077951,0.7754083662227792,1,dev
2023091006,1096,1,0.7197452229299363,0.6851988491575555,1,dev
2023091006,1143,1,0.3534675615212528,0.38164391583867513,1,dev
2023091006,1207,1,0.8627204030226701,0.864927879615663,1,dev
2023091006,1421,1,0.9092841956059532,0.9134131082596724,1,dev
2023091006,1446,1,0.8348348348348347,0.8390194948250249,1,dev
2023091006,1717,1,0.9092841956059532,0.8986281417442505,0,dev
2023091006,1828,1,0.9222585924713584,0.9344673741933469,1,dev
2023091006,1974,1,0.9222585924713584,0.9236162809686792,1,dev
2023091006,1999,1,0.8627204030226701,0.8551876739307136,0,dev
2023091006,2156,1,0.8348348348348347,0.8297004121386277,1,dev
2023091006,2188,1,0.004310344827586207,0.03345808730441174,0,dev
2023091006,2274,1,0.77728285077951,0.7701065378410726,1,dev
2023091006,2299,1,0.9092841956059532,0.90892594965921,1,dev
2023091006,2324,1,0.8627204030226701,0.8680553265488137,1,dev
2023091006,2380,1,0.77728285077951,0.7380698075849307,0,dev
2023091006,2415,1,0.8348348348348347,0.8378212116063616,1,dev
2023091006,2470,1,0.7197452229299363,0.6955374700060087,1,dev
2023091006,2529,1,0.8348348348348347,0.8236884624625191,1,dev
2023091006,2657,1,0.9395248380129589,0.9491049852986924,1,dev
2023091006,2736,1,0.9395248380129589,0.9514314153419298,1,dev
2023091006,2861,1,0.77728285077951,0.7623361464209862,1,dev
2023091006,2930,1,0.9222585924713584,0.9338698269132634,1,dev
2023091006,3078,1,0.6571428571428571,0.6102037794489331,1,dev
2023091006,3137,1,0.11059907834101383,0.15912476598305922,0,dev
2023091006,3234,1,0.9092841956059532,0.9073367382648534,1,dev
2023091006,3295,1,0.9092841956059532,0.9181513018069164,1,dev
2023091006,3422,1,0.9395248380129589,0.9447300842764172,1,dev
2023091006,3447,1,0.8627204030226701,0.8660412732806576,1,dev
2023091006,3472,1,0.005952380952380952,0.05570454071132695,0,dev
2023091006,3596,1,0.9135802469135802,0.9200814103350204,1,dev
2023091006,3680,1,0.6589147286821706,0.6533735271588664,0,dev
2023091006,3722,1,0.9395248380129589,0.9501825109573214,1,dev
2023091006,3754,1,0.9395248380129589,0.9498431348248434,1,dev
2023091006,3779,1,0.9743589743589743,0.9607662840707217,1,dev
2023091006,3804,1,0.9088785046728972,0.8929326821993746,1,dev
2023091006,3829,1,0.8348348348348347,0.8282978516647536,1,dev
2023091006,4079,1,0.21666666666666667,0.2475678000720675,0,dev
2023091006,4163,1,0.77728285077951,0.7487681866244207,0,dev
2023091006,4186,1,0.9395248380129589,0.9453162361222874,1,dev
2023091006,4211,1,0.9092841956059532,0.9128818243858562,1,dev
2023091006,4270,1,0.9395248380129589,0.9398391800950068,1,dev
2023091006,4315,1,0.9395248380129589,0.9387987848292448,1,dev
2023091006,4340,1,0.5,0.4898213242765508,1,dev
2023091006,4395,1,0.9092841956059532,0.915266488786305,1,dev
2023091006,4420,1,0.840531561461794,0.8463847653175522,1,dev
2023091007,77,1,0.8288288288288288,0.7973760660357447,1,dev
2023091007,124,1,0.8348348348348347,0.8278121684449846,0,dev
2023091007,147,1,0.8627204030226701,0.8620794232201864,1,dev
2023091007,197,1,0.6571428571428571,0.6105546435338891,0,dev
2023091007,220,1,0.9088785046728972,0.8907050743824418,1,dev
2023091007,332,1,0.6571428571428571,0.6243829219322377,1,dev
2023091007,357,1,0.005952380952380952,0.04044389346803832,0,dev
2023091007,580,1,0.9092841956059532,0.9184510234239903,1,dev
2023091007,699,1,0.9092841956059532,0.896841127660014,1,dev
2023091007,842,1,0.8627204030226701,0.8719465498174453,1,dev
2023091007,935,1,0.3861788617886179,0.42124152759423145,0,dev
2023091007,1167,1,0.6571428571428571,0.6118094129830165,1,dev
2023091007,1214,1,0.41818181818181815,0.43945076082769297,0,dev
2023091007,1371,1,0.9135802469135802,0.9205143624043666,1,dev
2023091007,1399,1,0.8348348348348347,0.8288683108782158,1,dev
2023091007,1424,1,0.6571428571428571,0.5942696546490236,1,dev
2023091007,1620,1,0.9135802469135802,0.9200228018303594,1,dev
2023091007,1679,1,0.3534675615212528,0.37472672608067864,0,dev
2023091007,1764,1,0.9092841956059532,0.9115336967097084,1,dev
2023091007,1794,1,0.9135802469135802,0.9197532173017932,1,dev
2023091007,1848,1,0.7197452229299363,0.6894163010784315,1,dev
2023091007,1988,1,0.9092841956059532,0.9143253573857454,1,dev
2023091007,2013,1,0.3861788617886179,0.40379096011723914,0,dev
2023091007,2036,1,0.77728285077951,0.751193065668406,0,dev
2023091007,2135,1,0.9222585924713584,0.9272261086467194,1,dev
2023091007,2160,1,0.004310344827586207,0.015261549465190698,0,dev
2023091007,2183,1,0.8681318681318682,0.8770822996141842,1,dev
2023091007,2208,1,0.21666666666666667,0.25191222216043224,0,dev
2023091007,2238,1,0.753968253968254,0.7132571445269715,1,dev
2023091007,2359,1,0.6571428571428571,0.6242558963508563,1,dev
