game_id,play_id,nfl_id,player_name,player_position,air_yards_approx
2023091001,1980,39989,Robert Woods,WR,14.8699995422363
2023091001,2033,46461,Mike Boone,RB,5.059999389648397
2023091001,2151,39989,Robert Woods,WR,14.729997863769498
2023091001,2351,55886,Zay Flowers,WR,24.5199995422363
2023091001,2432,55886,Zay Flowers,WR,9.270001525878897
2023091001,2469,53456,Rashod Bateman,WR,20.0199975585938
2023091001,2523,52463,J.K. Dobbins,RB,5.079997253418
2023091001,2759,53518,Nico Collins,WR,24.42000366210941
2023091001,3086,53518,Nico Collins,WR,14.899998168945302
2023091001,3111,55934,Tank Dell,WR,11.499999084472705
2023091001,3216,39989,Robert Woods,WR,
2023091001,3257,54593,Charlie Kolar,TE,18.079998779296904
2023091001,3302,41238,Odell Beckham,WR,14.190001373291
2023091001,3383,54635,Teagan Quitoriano,TE,9.6600018310547
2023091001,3514,46206,Dalton Schultz,TE,11.190002746581996
2023091001,3879,53518,Nico Collins,WR,22.650001678466797
2023091001,3902,53518,Nico Collins,WR,17.820000305175803
2023091001,4018,41238,Odell Beckham,WR,31.020000686645503
2023091001,4191,45052,Noah Brown,WR,10.560001373291001
2023091001,4216,39989,Robert Woods,WR,25.899998168945295
2023091001,4239,55934,Tank Dell,WR,21.169998321533203
2023091001,4322,39989,Robert Woods,WR,12.0699969482422
2023091001,4392,45052,Noah Brown,WR,5.3000003051758
2023091001,4564,56070,Xavier Hutchinson,WR,15.0299993133545
2023091001,4589,53518,Nico Collins,WR,12.659999084472698
2023091001,4614,46461,Mike Boone,RB,4.0599990844727
2023091001,4639,55934,Tank Dell,WR,10.670001678466797
2023091001,4662,46461,Mike Boone,RB,12.149999999999999
2023091002,110,53434,Ja'Marr Chase,WR,13.529999694824198
2023091002,319,46104,Nick Chubb,RB,10.459996337890601
2023091002,444,47833,Irv Smith,TE,5.380000610351598
2023091002,599,40026,Marquise Goodwin,WR,47.55
2023091002,767,43344,Tyler Boyd,WR,11.010000381469702
2023091002,819,46104,Nick Chubb,RB,7.359998474121099
2023091002,873,42347,Amari Cooper,WR,21.6900009155273
2023091002,975,53463,Elijah Moore,WR,10.760002746582003
2023091002,1048,44860,Joe Mixon,RB,1.8799978637695034
2023091002,1071,43344,Tyler Boyd,WR,9.989998474121094
2023091002,1209,42347,Amari Cooper,WR,10.559999237060495
2023091002,1260,40026,Marquise Goodwin,WR,53.620002746582
2023091002,1412,52441,Tee Higgins,WR,32.9999997711182
2023091002,1464,44841,David Njoku,TE,9.9999992370605
2023091002,1540,52595,Donovan Peoples-Jones,WR,27.8800003051758
2023091002,1832,42347,Amari Cooper,WR,22.9100009155273
2023091002,1944,43344,Tyler Boyd,WR,12.439999084472703
2023091002,1974,52441,Tee Higgins,WR,27.499997863769508
2023091002,2039,54564,David Bell,WR,19.589996643066407
2023091002,2095,42347,Amari Cooper,WR,16.5599981689453
2023091002,2127,52595,Donovan Peoples-Jones,WR,18.83999725341799
2023091002,2179,53463,Elijah Moore,WR,11.329998168945295
2023091002,2211,42347,Amari Cooper,WR,24.209996948242008
2023091002,2441,53463,Elijah Moore,WR,17.6900007629395
2023091002,2517,52441,Tee Higgins,WR,21.550000305175807
2023091002,2620,47833,Irv Smith,TE,10.880000305175805
2023091002,2693,53463,Elijah Moore,WR,35.6399993896484
2023091002,2847,44860,Joe Mixon,RB,6.769999237060496
2023091002,2872,53434,Ja'Marr Chase,WR,8.369999999999997
2023091002,2942,52441,Tee Higgins,WR,31.790000457763703
2023091002,3138,44841,David Njoku,TE,11.299999999999997
2023091002,3170,53463,Elijah Moore,WR,8.379999694824207
2023091002,3253,53434,Ja'Marr Chase,WR,15.040000610351612
2023091002,3314,52441,Tee Higgins,WR,21.470001220703097
2023091002,3337,47833,Irv Smith,TE,10.980000915527299
2023091002,3409,44841,David Njoku,TE,8.850000915527303
2023091002,3505,52523,Harrison Bryant,TE,10.209999237060494
2023091002,3571,52441,Tee Higgins,WR,12.839999084472698
2023091002,3594,53434,Ja'Marr Chase,WR,21.179998626708997
2023091002,3617,47833,Irv Smith,TE,8.329998321533203
2023091002,3716,52523,Harrison Bryant,TE,11.99000038146973
2023091002,3787,53434,Ja'Marr Chase,WR,10.9000004577637
2023091002,3812,53434,Ja'Marr Chase,WR,32.220003356933596
2023091002,3835,53631,Chris Evans,RB,4.910000610351595
2023091002,4036,53434,Ja'Marr Chase,WR,24.689996337890598
2023091002,4124,46167,Jordan Akins,TE,8.19999725341799
2023091003,81,54657,Andrew Ogletree,TE,20.239998779296897
2023091003,143,44849,Zay Jones,WR,8.899999847412104
2023091003,166,44835,Evan Engram,TE,8.059998474121102
2023091003,191,46095,Calvin Ridley,WR,12.46
2023091003,263,55944,Josh Downs,WR,8.460001220702992
2023091003,358,46116,Christian Kirk,WR,12.569999389648402
2023091003,410,46095,Calvin Ridley,WR,28.779998474121093
2023091003,529,46095,Calvin Ridley,WR,27.220002441405995
2023091003,662,53703,Deon Jackson,RB,10.069996948242206
2023091003,687,53556,Kylen Granson,TE,8.609999084472705
2023091003,761,55944,Josh Downs,WR,13.599999237060494
2023091003,933,46095,Calvin Ridley,WR,21.27000152587891
2023091003,1171,55953,Tank Bigsby,RB,7.729998779296906
2023091003,1503,53703,Deon Jackson,RB,7.140000457763698
2023091003,1649,46095,Calvin Ridley,WR,17.9599990844727
2023091003,1706,44849,Zay Jones,WR,31.38999977111816
2023091003,1782,44792,Mo Alie-Cox,TE,33.220001068115195
2023091003,1805,54657,Andrew Ogletree,TE,22.259999389648403
2023091003,1841,53703,Deon Jackson,RB,8.9100018310547
2023091003,1929,44849,Zay Jones,WR,17.390001525878894
2023091003,1954,46095,Calvin Ridley,WR,12.589999847412102
2023091003,2062,56041,Evan Hull,RB,9.550000305175798
2023091003,2087,54518,Alec Pierce,WR,13.0300002288818
2023091003,2204,46095,Calvin Ridley,WR,22.4799989318848
2023091003,2227,44849,Zay Jones,WR,21.640000762939504
2023091003,2286,52442,Michael Pittman,WR,16.279999389648403
2023091003,2369,52442,Michael Pittman,WR,11.7400006103516
2023091003,2519,46095,Calvin Ridley,WR,10.880000305175802
2023091003,2571,46116,Christian Kirk,WR,15.7599993896484
2023091003,2608,44835,Evan Engram,TE,28.129997558593807
2023091003,2638,44849,Zay Jones,WR,10.019998474121095
2023091003,2798,53703,Deon Jackson,RB,3.3100012207031
2023091003,2902,53454,Travis Etienne,RB,6.490000915527304
2023091003,2979,53703,Deon Jackson,RB,8.809998474121095
2023091003,3002,52442,Michael Pittman,WR,14.729998779296906
2023091003,3202,53454,Travis Etienne,RB,8.330000305175801
2023091003,3335,54518,Alec Pierce,WR,13.54000122070309
2023091003,3409,53556,Kylen Granson,TE,26.8799993896484
2023091003,3645,55944,Josh Downs,WR,14.150002746582004
2023091003,3750,44835,Evan Engram,TE,8.189999999999998
2023091003,3797,46095,Calvin Ridley,WR,23.559999618530295
2023091003,3820,53454,Travis Etienne,RB,8.5500010681152
2023091003,3845,44849,Zay Jones,WR,10.680000610351602
2023091003,3975,53556,Kylen Granson,TE,16.620001678466796
2023091003,3998,44792,Mo Alie-Cox,TE,21.7300001525879
2023091003,4047,44849,Zay Jones,WR,23.500001373291
2023091003,4153,53556,Kylen Granson,TE,20.5899983215332
2023091003,4201,53662,Jake Funk,RB,8.429998779296902
2023091003,4258,52442,Michael Pittman,WR,11.910003051757798
2023091003,4283,52442,Michael Pittman,WR,14.879997863769503
2023091003,4308,52442,Michael Pittman,WR,10.429996643066403
2023091003,4333,53556,Kylen Granson,TE,11.110002746581998
2023091003,4363,54518,Alec Pierce,WR,21.20999938964799
2023091003,4416,52442,Michael Pittman,WR,12.030000610351607
2023091003,4494,55944,Josh Downs,WR,10.470001831055
2023091003,4551,52442,Michael Pittman,WR,19.349997253417996
2023091004,124,52430,Justin Jefferson,WR,12.390002746581999
2023091004,196,54683,Ko Kieft,TE,37.8500012207031
2023091004,219,54556,Rachaad White,RB,0.21000122070309857
2023091004,315,52430,Justin Jefferson,WR,11.99000244140619
2023091004,340,43971,C.J. Ham,FB,6.990001220703093
2023091004,365,52430,Justin Jefferson,WR,24.990003051757796
2023091004,390,43971,C.J. Ham,FB,6.420001525878902
2023091004,413,47791,T.J. Hockenson,TE,11.6300004577637
2023091004,438,47885,Alexander Mattison,RB,9.6299983215332
2023091004,542,44896,Chris Godwin Jr.,WR,8.849999389648403
2023091004,592,54571,Cade Otton,TE,17.249998321533205
2023091004,695,41233,Mike Evans,WR,46.4600003051758
2023091004,766,47852,Josh Oliver,TE,7.5499993896483915
2023091004,821,54683,Ko Kieft,TE,18.859998779297
2023091004,936,43971,C.J. Ham,FB,5.109999389648394
2023091004,983,55887,Jordan Addison,WR,5.199996643066413
2023091004,1190,52430,Justin Jefferson,WR,18.930001678466798
2023091004,1300,47791,T.J. Hockenson,TE,6.7100015258789085
2023091004,1326,55887,Jordan Addison,WR,45.619999084472994
2023091004,1540,52584,K.J. Osborn,WR,27.3400004577637
2023091004,1594,52430,Justin Jefferson,WR,1.2399986267089957
2023091004,1641,52430,Justin Jefferson,WR,16.160000610351602
2023091004,1676,47852,Josh Oliver,TE,9.790000610351612
2023091004,1701,52584,K.J. Osborn,WR,17.609998168944998
2023091004,1746,55887,Jordan Addison,WR,21.650000915527002
2023091004,1839,56056,Trey Palmer,WR,10.1600003051758
2023091004,1933,47791,T.J. Hockenson,TE,4.7499996185303
2023091004,1958,52584,K.J. Osborn,WR,13.889999084472699
2023091004,2077,44896,Chris Godwin Jr.,WR,17.639998931884797
2023091004,2102,41233,Mike Evans,WR,16.409999389648405
2023091004,2154,55075,Deven Thompkins,WR,26.599999542236297
2023091004,2177,41233,Mike Evans,WR,37.24000011444092
2023091004,2234,52430,Justin Jefferson,WR,22.930000762939503
2023091004,2257,52430,Justin Jefferson,WR,10.539998474121102
2023091004,2287,47791,T.J. Hockenson,TE,11.920001525878902
2023091004,2312,52430,Justin Jefferson,WR,26.2200009155273
2023091004,2344,55887,Jordan Addison,WR,8.4399987792969
2023091004,2369,52584,K.J. Osborn,WR,15.230001525879004
2023091004,2505,41233,Mike Evans,WR,11.149999694824196
2023091004,2607,54571,Cade Otton,TE,9.110001525878907
2023091004,2701,41233,Mike Evans,WR,13.169998474121087
2023091004,2724,55075,Deven Thompkins,WR,9.979997253417991
2023091004,2749,54571,Cade Otton,TE,13.159999389648391
2023091004,2827,44896,Chris Godwin Jr.,WR,4.500002136230492
2023091004,2850,56056,Trey Palmer,WR,13.659999389647993
2023091004,2936,52430,Justin Jefferson,WR,10.6800036621094
2023091004,2961,47791,T.J. Hockenson,TE,13.989999694824206
2023091004,3030,47852,Josh Oliver,TE,16.1800001525879
2023091004,3105,55887,Jordan Addison,WR,19.310000915527304
2023091004,3177,47791,T.J. Hockenson,TE,13.539999542236302
2023091004,3244,47885,Alexander Mattison,RB,22.890003051758
2023091004,3365,47885,Alexander Mattison,RB,3.889997863770006
2023091004,3429,56663,Sean Tucker,RB,7.6399984741211
2023091004,3584,47791,T.J. Hockenson,TE,4.309999542236298
2023091004,3616,52584,K.J. Osborn,WR,9.459999084472699
2023091004,3641,52584,K.J. Osborn,WR,16.380001678466797
2023091004,3690,41233,Mike Evans,WR,9.380003051757797
2023091004,3849,44896,Chris Godwin Jr.,WR,19.090000457763693
2023091004,3874,41233,Mike Evans,WR,13.260000457763702
2023091004,3922,56056,Trey Palmer,WR,7.800000610351596
2023091004,4015,52430,Justin Jefferson,WR,9.499999389648401
2023091004,4040,55887,Jordan Addison,WR,16.999998626708997
2023091004,4122,41233,Mike Evans,WR,0.8700013732910037
2023091004,4249,44896,Chris Godwin Jr.,WR,16.539998931884803
2023091005,159,54608,Chig Okonkwo,TE,12.100000000000001
2023091005,228,55946,Tyjae Spears,RB,8.2000004577637
2023091005,301,43336,Michael Thomas,WR,30.349998779296904
2023091005,331,44947,Jamaal Williams,RB,7.729999389648405
2023091005,383,43336,Michael Thomas,WR,17.319997253417995
2023091005,721,39973,DeAndre Hopkins,WR,16.479999389648405
2023091005,768,39973,DeAndre Hopkins,WR,19.930000762939496
2023091005,793,55946,Tyjae Spears,RB,22.149999732971196
2023091005,849,53074,Nick Westbrook-Ikhine,WR,7.949999847412098
2023091005,991,52942,Juwan Johnson,TE,10.830001373291001
2023091005,1016,54476,Chris Olave,WR,39.31999847412109
2023091005,1065,53074,Nick Westbrook-Ikhine,WR,11.469996948242198
2023091005,1217,54476,Chris Olave,WR,11.8899969482422
2023091005,1289,52942,Juwan Johnson,TE,12.64999755859381
2023091005,1394,53074,Nick Westbrook-Ikhine,WR,13.7999984741211
2023091005,1721,39973,DeAndre Hopkins,WR,26.150000762939502
2023091005,1766,39973,DeAndre Hopkins,WR,34.2599996948242
2023091005,2166,55133,Rashid Shaheed,WR,13.599999542236304
2023091005,2251,43336,Michael Thomas,WR,13.539998474121099
2023091005,2283,52942,Juwan Johnson,TE,21.4000006103516
2023091005,2366,39973,DeAndre Hopkins,WR,9.709998168945297
2023091005,2440,43396,Chris Moore,WR,50.169999389648
2023091005,2518,54476,Chris Olave,WR,24.440003356933587
2023091005,2670,54483,Treylon Burks,WR,20.399999694824196
2023091005,2720,54483,Treylon Burks,WR,19.61999938964839
2023091005,2834,43336,Michael Thomas,WR,10.989997863769503
2023091005,2964,52942,Juwan Johnson,TE,15.960000305175804
2023091005,3042,39973,DeAndre Hopkins,WR,7.9699990844727004
2023091005,3067,39973,DeAndre Hopkins,WR,21.3100003051758
2023091005,3128,54476,Chris Olave,WR,10.360000610351598
2023091005,3208,55133,Rashid Shaheed,WR,29.219999866485598
2023091005,3358,39973,DeAndre Hopkins,WR,24.680001831054696
2023091005,3383,39973,DeAndre Hopkins,WR,18.759998474121097
2023091005,3413,54608,Chig Okonkwo,TE,37.179999694824204
2023091005,3436,53074,Nick Westbrook-Ikhine,WR,9.979998779296906
2023091005,3483,39973,DeAndre Hopkins,WR,17.309999542236298
2023091005,3578,55946,Tyjae Spears,RB,6.7800001525878955
2023091005,3603,39973,DeAndre Hopkins,WR,14.530000152587899
2023091005,3698,54476,Chris Olave,WR,11.9499992370605
2023091005,3774,54476,Chris Olave,WR,23.4400015258789
2023091005,3850,44947,Jamaal Williams,RB,3.0500007629395043
2023091005,3875,54476,Chris Olave,WR,60.789996948242006
2023091005,3984,53074,Nick Westbrook-Ikhine,WR,7.949998168945299
2023091005,4036,53074,Nick Westbrook-Ikhine,WR,10.8099996948242
2023091005,4124,53074,Nick Westbrook-Ikhine,WR,14.829999542236301
2023091005,4147,39973,DeAndre Hopkins,WR,12.61
2023091005,4270,43336,Michael Thomas,WR,14.9300004577637
2023091006,55,54517,George Pickens,WR,11.710000762939504
2023091006,144,47819,Deebo Samuel Sr.,WR,11.299998931884808
2023091006,213,44959,George Kittle,TE,5.249999084472698
2023091006,282,52433,Brandon Aiyuk,WR,23.97999998092651
2023091006,431,47849,Diontae Johnson,WR,31.2199987792969
2023091006,492,52433,Brandon Aiyuk,WR,17.000001678466802
2023091006,550,44959,George Kittle,TE,9.449999847412101
2023091006,575,52625,Jauan Jennings,WR,16.9899997711182
2023091006,598,44959,George Kittle,TE,9.410000762939504
2023091006,775,41290,Allen Robinson,WR,5.200000000000003
2023091006,822,47849,Diontae Johnson,WR,27.9800003051758
2023091006,899,44820,Christian McCaffrey,RB,5.629996337890603
2023091006,960,44959,George Kittle,TE,12.019998779296898
2023091006,1027,52433,Brandon Aiyuk,WR,12.169998779296904
2023091006,1096,47819,Deebo Samuel Sr.,WR,25.969997558593803
2023091006,1143,52433,Brandon Aiyuk,WR,25.790003356934008
2023091006,1207,54905,Jaylen Warren,RB,1.4899978637695028
2023091006,1421,47819,Deebo Samuel Sr.,WR,10.0499981689453
2023091006,1446,52433,Brandon Aiyuk,WR,21.929996643066403
2023091006,1717,53484,Pat Freiermuth,TE,14.1799978637695
2023091006,1828,44820,Christian McCaffrey,RB,13.0299995422363
2023091006,1974,47819,Deebo Samuel Sr.,WR,16.590002746582
2023091006,1999,44959,George Kittle,TE,11.730002136230496
2023091006,2156,54517,George Pickens,WR,8.83999847412099
2023091006,2188,54517,George Pickens,WR,53.859999694824204
2023091006,2274,41290,Allen Robinson,WR,18.1999989318848
2023091006,2299,47849,Diontae Johnson,WR,19.769999237060496
2023091006,2324,47849,Diontae Johnson,WR,11.8700002288818
2023091006,2380,47849,Diontae Johnson,WR,15.0599994659424
2023091006,2415,52532,Anthony McFarland,RB,8.750000534057602
2023091006,2470,54517,George Pickens,WR,11.9299992370605
2023091006,2529,53484,Pat Freiermuth,TE,10.74999965667725
2023091006,2657,47819,Deebo Samuel Sr.,WR,16.379997863769503
2023091006,2736,47849,Diontae Johnson,WR,11.1800010681152
2023091006,2861,52433,Brandon Aiyuk,WR,23.230002746582002
2023091006,2930,52433,Brandon Aiyuk,WR,23.690001220703095
2023091006,3078,54603,Calvin Austin III,WR,11.559999847412099
2023091006,3137,41290,Allen Robinson,WR,17.090000610351602
2023091006,3234,53453,Najee Harris,RB,9.099999694824206
2023091006,3295,54673,Connor Heyward,TE,13.210001220703091
2023091006,3422,52532,Anthony McFarland,RB,4.870001831054708
2023091006,3447,54905,Jaylen Warren,RB,3.8699966430664006
2023091006,3472,53484,Pat Freiermuth,TE,25.529998779297003
2023091006,3596,52433,Brandon Aiyuk,WR,21.100001373291
2023091006,3680,44820,Christian McCaffrey,RB,11.610001831054703
2023091006,3722,54603,Calvin Austin III,WR,11.730003356934006
2023091006,3754,41290,Allen Robinson,WR,16.72
2023091006,3779,54603,Calvin Austin III,WR,19.52999664306641
2023091006,3804,53453,Najee Harris,RB,7.799996643066407
2023091006,3829,54673,Connor Heyward,TE,16.140000915527295
2023091006,3881,54673,Connor Heyward,TE,29.199999694824193
2023091006,4079,47819,Deebo Samuel Sr.,WR,12.089996948242202
2023091006,4163,54905,Jaylen Warren,RB,8.060000305175791
2023091006,4186,54517,George Pickens,WR,11.00000335693359
2023091006,4211,54517,George Pickens,WR,13.080003662109405
2023091006,4270,54905,Jaylen Warren,RB,10.4600006103516
2023091006,4315,54905,Jaylen Warren,RB,8.669996643066412
2023091006,4340,41290,Allen Robinson,WR,23.950001068115192
2023091006,4395,41290,Allen Robinson,WR,14.460000305175804
2023091006,4420,54603,Calvin Austin III,WR,10.570001220703098
2023091007,77,54481,Jahan Dotson,WR,10.580001220703096
2023091007,124,41349,Logan Thomas,TE,19.200000000000003
2023091007,147,54481,Jahan Dotson,WR,20.179999694824197
2023091007,197,41349,Logan Thomas,TE,9.5999998474121
2023091007,220,44852,Curtis Samuel,WR,7.670001678466797
2023091007,332,39983,Zach Ertz,TE,12.610002441406195
2023091007,357,45102,Zach Pascal,WR,17.72
2023091007,580,54481,Jahan Dotson,WR,6.409999847412102
2023091007,699,54563,Brian Robinson,RB,10.630001831054997
2023091007,842,53478,Rondale Moore,WR,22.789998931884803
2023091007,935,39983,Zach Ertz,TE,14.9200001144409
2023091007,1167,39983,Zach Ertz,TE,9.909999389648391
2023091007,1214,47808,Marquise Brown,WR,14.740001220703093
2023091007,1371,47859,Terry McLaurin,WR,20.809999084472693
2023091007,1399,44852,Curtis Samuel,WR,6.340000152587898
2023091007,1424,54614,Cole Turner,TE,23.490000000000002
2023091007,1620,47859,Terry McLaurin,WR,11.800001525878905
2023091007,1679,47859,Terry McLaurin,WR,22.0300001525879
2023091007,1764,54520,Trey McBride,TE,12.450000610351601
2023091007,1794,54520,Trey McBride,TE,24.760001373291
2023091007,1848,39983,Zach Ertz,TE,9.000001373291
2023091007,1988,54481,Jahan Dotson,WR,18.8500033569336
2023091007,2013,47859,Terry McLaurin,WR,14.300002136230503
2023091007,2036,41349,Logan Thomas,TE,13.269998779296898
2023091007,2135,44852,Curtis Samuel,WR,20.17999877929691
2023091007,2160,54481,Jahan Dotson,WR,30.029999847412107
2023091007,2183,41349,Logan Thomas,TE,23.139998626709
2023091007,2208,54614,Cole Turner,TE,17.150001831054702
2023091007,2238,44852,Curtis Samuel,WR,28.1500015258789
2023091007,2359,47808,Marquise Brown,WR,19.829999389648393
2023091007,2421,55959,Michael Wilson,WR,22.810001525878896
2023091007,2447,39983,Zach Ertz,TE,11.910001220703094
2023091007,2472,39983,Zach Ertz,TE,19.3099989318848
2023091007,2495,47808,Marquise Brown,WR,14.8900007629395
2023091007,2672,41349,Logan Thomas,TE,12.439999694824198
2023091007,2719,54481,Jahan Dotson,WR,11.250000305175803
2023091007,3145,41349,Logan Thomas,TE,16.710001068115197
2023091007,3542,44917,James Conner,RB,10.7300018310547
2023091007,3890,47808,Marquise Brown,WR,15.710001678466796
2023091007,4101,55959,Michael Wilson,WR,10.670001068115198
2023091007,4182,44917,James Conner,RB,7.07
2023091007,4234,39983,Zach Ertz,TE,12.119999237060497
2023091007,4271,55959,Michael Wilson,WR,23.7099998474121
2023091008,125,55998,Tyler Scott,WR,5.6599969482421955
