game_id,play_id,n_defenders_in_R_release,nearest_def_dist_release,nearest_def_closing_vel_release,rec_speed,rec_dir,week
2023091001,1470,0,7.0704526022030585,4.3198139277883145,6.09,18.92,1
2023091001,1517,0,6.392949241156229,0.5192332919758208,2.01,59.81,1
2023091001,1549,0,3.6540388613149704,-2.9899938800474963,4.64,100.43,1
2023091001,1574,0,4.350735569992732,0.8380119455731407,6.17,62.04,1
2023091001,1797,1,2.9317059879871987,1.3932116133817938,5.25,294.57,1
2023091001,1948,1,1.0916501271011652,-4.8625549878739225,5.57,102.74,1
2023091001,1980,0,5.707416228031742,-2.548634445774546,5.35,77.6,1
2023091001,2033,0,13.11327952878302,-2.4393512500665024,3.46,9.31,1
2023091001,2151,0,4.301162633521313,-2.620565187678304,2.71,97.83,1
2023091001,2351,1,1.9350710581268067,-4.669155181670358,5.81,126.11,1
2023091001,2432,1,2.3900836805434187,2.1026718677361607,4.12,1.98,1
2023091001,2469,0,4.579574216016157,-0.04525042485657316,6.11,25.19,1
2023091001,2523,0,4.382168413011995,2.0130624504474306,6.35,175.45,1
2023091001,2759,1,2.0530221625691314,-2.3911120960972263,4.81,251.61,1
2023091001,3086,1,1.7539099178692101,-1.708406295663274,5.99,237.03,1
2023091001,3111,0,8.201134067920119,2.3533300176977727,5.13,191.7,1
2023091001,3216,1,2.574218327958998,-1.8053111057581632,8.6,356.49,1
2023091001,3257,0,6.301468082915283,-5.343694690708501,6.95,171.39,1
2023091001,3302,1,2.4972184525988146,0.5479550523344079,5.61,32.92,1
2023091001,3383,0,7.710888405365489,0.5158496147947925,5.69,338.89,1
2023091001,3514,1,0.841189633792525,2.6269492362010407,4.23,26.53,1
2023091001,3879,0,3.3012118986820593,3.110160488399794,7.54,62.34,1
2023091001,3902,2,1.4934523762075549,-0.44927115300451637,6.91,69.32,1
2023091001,4018,1,1.124144118874447,4.617059434680231,7.94,260.75,1
2023091001,4191,0,9.917887879987354,2.273028849017464,4.6,16.94,1
2023091001,4216,1,1.0816653826391944,-2.7376311952161982,6.12,86.39,1
2023091001,4239,1,0.9998499887483072,0.4620991065955511,7.02,85.37,1
2023091001,4322,1,2.902033769617443,2.2444089008575006,5.01,10.23,1
2023091001,4392,0,11.65556090456396,2.2231505232077478,3.84,228.66,1
2023091001,4564,1,2.8056015397771668,-2.7625329166816455,2.27,48.52,1
2023091001,4589,0,6.311196400049676,-0.8772112455118952,5.42,86.41,1
2023091001,4614,0,12.365019207425437,-1.0918385923013858,6.1,20.21,1
2023091001,4639,0,8.861811327262616,-1.9805560764414045,5.04,119.04,1
2023091001,4662,0,9.109742038060133,-1.675892275819903,4.5,9.12,1
2023091002,110,0,5.61035649491189,-0.9018392358166973,6.65,32.64,1
2023091002,319,0,8.267103483082812,-0.41714799469242225,6.27,189.68,1
2023091002,444,1,2.643822989536178,1.014473595016604,6.03,170.11,1
2023091002,599,0,3.811364585027259,6.5885307275418095,9.76,299.42,1
2023091002,767,0,4.053603335305513,0.7461922988983312,5.14,142.76,1
2023091002,819,1,1.7560182231400676,4.562988605950029,8.57,201.17,1
2023091002,873,0,8.97008918573277,6.188335700526972,6.09,333.58,1
2023091002,975,1,1.0317460927960918,-2.1400760741200595,3.49,126.41,1
2023091002,1048,0,9.834576757542745,0.7982336704485167,2.26,174.77,1
2023091002,1071,1,0.7692203845452806,2.5125902795661537,4.62,208.16,1
2023091002,1209,0,5.956786046182961,5.0298796492577225,5.93,135.57,1
2023091002,1260,1,2.11101871142821,-4.304169095643979,8.62,77.77,1
2023091002,1412,1,1.5652475842498497,-1.2064278076647932,7.52,288.73,1
2023091002,1464,0,8.743391790375174,-0.4721409321549084,5.59,18.71,1
2023091002,1540,0,5.389109388386919,-4.154688637149585,6.3,36.46,1
2023091002,1832,0,5.818358875146839,1.8626561616262376,2.36,187.16,1
2023091002,1944,0,6.555188784466856,1.7074359349446686,5.81,354.17,1
2023091002,1974,1,1.3061393493804492,-0.7243602336463133,5.87,198.19,1
2023091002,2039,0,7.455742753072965,-0.8909656809931159,6.39,91.26,1
2023091002,2095,0,6.031160750634989,-4.396952561562867,5.64,59.39,1
2023091002,2127,1,1.8461040057374913,4.174074938210393,6.91,136.21,1
2023091002,2179,1,2.7679595372765244,-0.30593430968224883,0.37,56.25,1
2023091002,2211,1,1.3853880322855414,-2.2170499153833654,5.11,51.65,1
2023091002,2441,1,0.7333484846919646,2.496767237630077,2.96,62.06,1
2023091002,2517,0,5.47438581029872,2.9396025257612877,7.27,278.92,1
2023091002,2620,0,3.371483353065829,-1.2526422941838415,1.26,311.52,1
2023091002,2693,0,3.36879800522382,1.8734386108832266,7.54,68.48,1
2023091002,2847,0,9.074006832706267,-2.071858380207146,4.11,293.22,1
2023091002,2872,0,4.2408607616850595,0.27897145576305915,7.83,337.42,1
2023091002,2942,1,1.1588356225107999,0.01139883747429371,7.85,304.0,1
2023091002,3138,0,5.929291694629304,-1.056921914940673,4.63,10.48,1
2023091002,3170,1,2.1444113411376966,1.4186195678269105,5.0,13.09,1
2023091002,3253,0,9.259211629507124,5.459796058395514,5.28,309.58,1
2023091002,3314,1,1.6024044433288336,-1.2071429318436024,6.35,233.78,1
2023091002,3337,0,4.401238462069504,4.136289825632228,0.91,317.98,1
2023091002,3409,0,5.960209727853551,0.4797221720904681,4.96,336.58,1
2023091002,3505,0,6.7501851826449935,4.680609191546033,5.42,351.1,1
2023091002,3571,1,1.3151805959639196,-4.238045590084464,5.68,113.82,1
2023091002,3594,0,4.316225202651035,-4.948342154028982,6.79,103.25,1
2023091002,3617,0,11.426355499458259,2.693417629208681,6.06,0.82,1
2023091002,3716,0,3.756660751252369,4.324246895449107,6.19,330.98,1
2023091002,3787,0,4.421594734934444,-0.8313880211649876,3.07,127.15,1
2023091002,3812,1,0.9889893831583838,0.9682671129952132,7.76,59.17,1
2023091002,3835,0,8.330954327086424,2.3175355022872544,5.82,155.95,1
2023091002,4036,0,4.730771607253935,-5.257907411073569,7.07,100.04,1
2023091002,4124,0,8.646999479588283,-0.8140944408922368,5.6,192.4,1
2023091003,81,0,5.420230622399753,-0.9459548907149358,6.74,304.45,1
2023091003,143,1,1.3435028842544383,1.9985583241092617,2.62,147.52,1
2023091003,166,0,3.7381546249453095,-2.4947008457139415,3.47,103.8,1
2023091003,191,1,1.1901680553602485,0.029921643507166085,5.08,126.73,1
2023091003,263,0,3.7412564734324234,2.0885577043948964,3.9,231.68,1
2023091003,358,1,1.5900000000000012,0.7261632675521723,6.37,159.99,1
2023091003,410,1,1.0153324578678633,-1.6301785327332983,8.52,74.41,1
2023091003,529,0,6.946085228385839,-4.405367211892496,2.85,11.26,1
2023091003,662,0,8.613042435748245,0.1575471483411015,6.45,337.96,1
2023091003,687,0,3.8713821821153194,-1.0874943703314353,6.75,344.76,1
2023091003,761,1,1.5976545308670511,-0.7703672891685593,4.2,233.86,1
2023091003,933,0,3.0567957079268484,6.171628788035289,8.68,352.15,1
2023091003,1171,0,10.76485485271399,-2.181645765608288,6.53,340.15,1
2023091003,1503,0,17.989232890815554,-3.071673391419301,4.79,154.66,1
2023091003,1649,0,3.1893886561534033,2.371707467111265,5.03,255.53,1
2023091003,1706,1,2.361228493814185,-1.9499975406803476,6.07,318.28,1
2023091003,1782,0,4.5437099379251755,0.8363272016047678,7.11,179.1,1
2023091003,1805,0,3.3759295016335917,-1.111641262925306,6.63,101.63,1
2023091003,1841,0,9.869305953307956,2.649996867476302,1.35,148.04,1
2023091003,1929,0,3.0050790339024354,-3.3250684467715264,3.51,256.6,1
2023091003,1954,0,4.121674417030049,2.306905092273442,6.81,312.8,1
2023091003,2062,0,8.056159134475932,-0.058953779393466285,3.58,106.79,1
2023091003,2087,0,9.17357618380095,-2.409743511967601,8.17,169.53,1
2023091003,2204,1,1.7620442673213457,-4.40379877882889,7.14,113.68,1
2023091003,2227,1,2.1160340261914556,-4.348724113207406,6.22,64.27,1
2023091003,2286,1,1.663790852240752,2.1532834946323582,6.66,318.76,1
2023091003,2369,0,7.658805389876417,3.66633652461041,5.41,245.38,1
2023091003,2519,0,5.239895037116678,-3.9944201897843032,4.72,102.57,1
2023091003,2571,0,3.3202409551115384,-1.7281648149854492,5.39,70.5,1
2023091003,2608,1,1.3703284277865655,0.4502242772712888,7.86,104.3,1
2023091003,2638,0,3.492420364160077,2.814639101216085,6.45,147.25,1
2023091003,2798,0,9.267475384375189,5.221007468533381,0.61,337.23,1
2023091003,2902,0,8.218059381630184,-2.724422372014801,6.76,160.31,1
2023091003,2979,0,8.643425246972402,-0.7303779937265711,4.0,314.33,1
2023091003,3002,0,4.309106635951348,-1.232168363884798,6.7,320.66,1
2023091003,3202,0,6.874896362855231,-1.3541631488641463,3.88,86.22,1
2023091003,3335,1,1.0604244433244667,-1.4127234731742693,4.06,224.03,1
2023091003,3409,0,3.7667094392851657,0.4065725310875594,7.04,104.19,1
2023091003,3645,0,5.167562287965194,1.1077436591335672,5.17,40.24,1
2023091003,3750,0,5.494014925352856,-1.150714475032303,3.73,300.25,1
2023091003,3797,1,2.3592583580439,-3.973336078800263,6.26,249.32,1
2023091003,3820,0,13.11739684541106,-3.1821127168452286,5.05,215.92,1
2023091003,3845,1,1.1595257651298672,2.750964210976797,3.82,1.96,1
2023091003,3975,1,1.152779250333736,2.277760375305144,5.52,168.41,1
2023091003,3998,0,7.054431231502649,-1.0446146864921064,7.86,41.78,1
2023091003,4047,0,5.098862618270867,-2.8733604906479213,8.88,193.48,1
2023091003,4153,1,2.9767431867730925,1.1212496233562286,5.33,66.66,1
2023091003,4201,0,11.55634025113487,1.5543782261645305,6.82,153.12,1
2023091003,4258,0,4.272001872658773,0.2211878856533407,3.27,111.37,1
2023091003,4283,0,4.394564824871743,-1.393241524612308,4.43,313.46,1
2023091003,4308,0,4.140772874717956,1.9122392142873132,2.86,56.73,1
2023091003,4333,0,6.802095265431097,-2.0628882317683495,6.29,162.64,1
2023091003,4363,1,2.3438643305447613,-0.3931338365781061,7.22,123.86,1
2023091003,4416,0,5.544005772002761,-1.8924082445104267,8.05,166.04,1
2023091003,4494,1,0.9178779875342898,0.7142807293946467,5.2,22.68,1
2023091003,4551,1,0.2973213749463725,3.822421954539293,6.52,169.91,1
2023091004,124,1,0.8528774824088131,5.38326212141068,5.84,328.81,1
2023091004,196,0,4.773531187705807,3.659351560902758,7.96,63.51,1
2023091004,219,0,10.579834592279791,-1.5918931982668794,3.9,202.32,1
2023091004,315,0,5.7849805531220255,-0.24407013946899528,5.02,247.12,1
2023091004,340,0,3.367625276066208,-3.1795758682398225,3.37,208.35,1
2023091004,365,1,1.280624847486571,3.9972998224637535,7.61,264.01,1
2023091004,390,0,6.367495583037338,3.003508841310526,6.45,199.49,1
2023091004,413,1,2.1612265036316756,-0.8689139855547978,4.49,220.39,1
2023091004,438,0,7.832017620000612,4.245609774585987,3.77,274.83,1
2023091004,542,0,4.372241987813571,-1.4653296503695956,6.31,144.01,1
2023091004,592,1,1.4026403673073182,2.497664644575718,6.12,94.18,1
2023091004,695,1,2.835207223467095,3.864666698455386,8.46,112.47,1
2023091004,766,0,5.992703897240371,0.20013126739018938,2.28,353.61,1
2023091004,821,1,1.8051038751274127,1.4908854888489271,6.5,84.73,1
2023091004,936,0,12.278249060839249,-0.2533743203091004,0.25,226.33,1
2023091004,983,0,4.9782928800945445,2.159199812067582,6.71,356.08,1
2023091004,1190,0,3.162941668763431,-2.7641029049335017,6.7,67.74,1
2023091004,1300,0,4.487694285487818,2.0939584675009657,5.99,164.43,1
2023091004,1326,0,3.0829369114530984,-2.177440777870588,8.85,99.42,1
2023091004,1540,1,2.5266776604861985,-0.06424535732373449,6.78,41.33,1
2023091004,1594,0,7.665252768174056,0.2739973342240176,3.86,343.19,1
2023091004,1641,1,1.8952572384771509,2.822719821975515,7.85,161.39,1
2023091004,1676,0,4.337798981050184,1.5725008372662121,6.57,10.16,1
2023091004,1701,1,0.6003332407921441,3.405255046709001,8.69,10.19,1
2023091004,1746,1,1.5586211855354715,2.26421675347326,5.61,113.4,1
2023091004,1839,0,5.353587582173295,0.1289669536464353,5.03,352.53,1
2023091004,1933,1,2.629543686649837,0.9958957231106451,3.96,155.02,1
2023091004,1958,1,2.0974746720759216,1.1679628897051286,1.07,302.87,1
2023091004,2077,1,1.3761177275218857,-1.0559442656167537,6.13,269.51,1
2023091004,2102,0,7.924291766460899,4.830320942644053,5.24,188.05,1
2023091004,2154,1,1.653602128687551,3.8620803590093846,7.78,273.89,1
2023091004,2177,0,3.2457048541110454,-1.5894066174755705,7.95,277.66,1
2023091004,2234,0,5.10545786389429,2.127451432746701,7.29,117.05,1
2023091004,2257,0,6.531653695657788,-1.6206268396044385,4.7,93.22,1
2023091004,2287,1,2.5987881791327285,1.6304198917859893,4.98,140.11,1
2023091004,2312,1,2.0640978658968616,5.324736276609876,7.44,102.56,1
2023091004,2344,0,3.8100524930767037,-6.569718104956603,2.95,97.3,1
2023091004,2369,0,3.4975705854206756,-1.4930520121946051,6.97,126.46,1
2023091004,2505,0,6.369999999999997,-1.1749487383990114,5.4,62.65,1
2023091004,2607,0,8.132724020892383,-3.802376509022002,6.25,6.39,1
2023091004,2701,0,4.795633430528235,0.6192428904066568,5.78,115.33,1
2023091004,2724,1,2.4629453911932364,1.1166072693661138,1.64,1.77,1
2023091004,2749,0,4.377784827969506,4.653712551701897,3.79,189.59,1
2023091004,2827,0,5.567988864931394,1.184182742155814,7.52,178.17,1
2023091004,2850,0,3.4322732991415514,2.4107370254325753,6.44,168.77,1
2023091004,2936,0,7.384416022949956,3.772757194337013,6.29,213.4,1
2023091004,2961,0,5.185383303093421,-1.3559448556954465,4.74,210.76,1
2023091004,3030,0,6.526898191331005,5.328108114553117,6.95,5.67,1
2023091004,3105,0,7.339455020640157,-3.180200253843618,6.9,224.64,1
2023091004,3177,1,1.9436306233438507,-0.45156327697946885,4.47,321.8,1
2023091004,3244,1,2.567508519946924,3.165956285278985,6.54,86.6,1
2023091004,3365,0,8.313152230050882,-2.3972621451309735,8.14,177.31,1
2023091004,3429,0,7.107693015317973,0.05651647711084745,4.46,254.38,1
2023091004,3584,0,4.729841434974329,0.5022936234556067,6.18,4.31,1
2023091004,3616,0,4.390956615590731,2.1370505023617117,1.46,319.08,1
2023091004,3641,1,1.3260844618650778,0.23010415105409343,1.57,347.48,1
2023091004,3690,0,7.175911091979895,0.04862152761313071,4.19,271.24,1
2023091004,3849,0,3.728444715964017,-3.236641593533765,6.53,257.15,1
2023091004,3874,0,5.160542607129604,-1.0543236855347895,5.93,236.52,1
2023091004,3922,1,2.8700522643324797,0.8170864251835771,2.35,12.25,1
2023091004,4015,0,6.9755286538010814,0.3844285000611172,2.37,48.56,1
2023091004,4040,0,5.950302513318126,3.6353953097287954,6.47,134.0,1
2023091004,4122,0,8.795982037271337,-0.8010681592222343,2.29,8.48,1
2023091004,4249,0,5.018565532101783,3.553531603847235,6.37,294.59,1
2023091005,159,1,1.2525573839150068,0.8591182675982596,3.65,303.65,1
2023091005,228,0,16.10232902408841,-0.4096154893345082,4.89,323.68,1
2023091005,301,1,1.7085666507338835,-0.5095477910101218,7.15,67.09,1
2023091005,331,0,3.1247399891830976,1.2554648674394784,8.16,158.93,1
2023091005,383,0,5.081279366458806,1.1895171323332643,4.29,8.17,1
2023091005,721,1,1.17,3.835545414265906,5.1,323.21,1
2023091005,768,0,3.1000967726830724,-0.3382833698878983,4.91,209.64,1
2023091005,793,1,2.0665188119153415,5.4550080318408956,7.41,227.68,1
2023091005,849,0,5.692776124177025,1.002570634629288,1.32,324.64,1
2023091005,991,0,5.334838329321704,0.713442915873524,2.36,134.43,1
2023091005,1016,1,2.162267328523462,3.9526405645278295,9.33,84.98,1
2023091005,1065,1,0.6640783086353568,2.764707942191081,4.34,335.88,1
2023091005,1217,1,2.3443762496664218,-1.1543396698257276,5.26,311.67,1
2023091005,1289,0,7.1350753324684675,1.3478818916315558,6.29,194.41,1
2023091005,1394,2,2.0397303743387236,0.6856680612715597,2.79,139.0,1
2023091005,1721,1,0.7102816342831912,-0.974224613258236,4.85,114.44,1
2023091005,1766,1,1.8626862323000108,-3.254478402500518,8.97,133.43,1
2023091005,2166,1,2.764796556710819,1.7122595267296223,5.8,331.38,1
2023091005,2251,0,3.0494753647143953,0.04857155768197319,4.88,311.71,1
2023091005,2283,1,1.7295664196555105,0.7006722099086982,7.33,257.82,1
2023091005,2366,0,4.860041152089149,0.22965152130290478,3.26,128.3,1
2023091005,2440,1,1.3514806694880905,6.687240799523195,9.1,72.45,1
2023091005,2518,0,3.2572994949804643,2.7473784581994396,7.96,223.73,1
2023091005,2670,1,1.155205609404663,2.3887698118457052,5.6,39.91,1
2023091005,2720,0,3.1180121872757356,0.36293464466343495,5.04,53.93,1
2023091005,2834,0,3.55787858140213,2.5803589140303833,4.93,209.66,1
2023091005,2964,1,2.4216729754448703,4.925087103375664,6.98,214.17,1
2023091005,3042,0,4.862149730314772,3.5844818512353998,4.01,182.78,1
2023091005,3067,1,1.0295630140987004,1.862850537582149,7.19,109.35,1
2023091005,3128,1,2.0180436070610606,1.488682737537224,4.47,323.15,1
2023091005,3208,1,2.1779348015953084,0.8279824787944529,7.17,306.36,1
2023091005,3358,1,2.0305910469614536,4.569093253996598,6.64,225.82,1
2023091005,3383,1,1.9811612756158927,0.24552376047103586,5.11,314.16,1
2023091005,3413,0,6.299365047367871,2.565932497688797,7.6,291.29,1
2023091005,3436,0,3.4705186932215164,1.5589174577956704,4.95,341.38,1
2023091005,3483,1,1.4495861478366883,5.122507905603342,6.91,2.62,1
2023091005,3578,0,5.395785392322417,1.7882454927435125,6.71,206.32,1
2023091005,3603,1,1.128051417267849,3.640582016105948,6.3,325.31,1
2023091005,3698,0,4.184268155842788,-3.8826563404696968,5.16,79.09,1
2023091005,3774,0,3.774824499231716,-3.3342320714361176,6.9,165.54,1
2023091005,3850,0,13.022081246866799,1.2949017768576105,3.82,179.04,1
2023091005,3875,0,5.650849493660224,3.2497133107080685,9.71,111.17,1
2023091005,3984,0,4.14598601058904,-3.836266302045876,6.76,336.53,1
2023091005,4036,1,2.5283393759541037,3.893210697987152,5.61,213.91,1
2023091005,4124,0,3.3533565274214436,-2.8906994094879312,7.13,214.57,1
2023091005,4147,0,4.301964667451373,0.069125841130416,5.03,343.63,1
2023091005,4270,1,2.281074308302999,7.863478894407333,8.34,13.28,1
2023091006,55,0,5.990826320300064,2.0705863338755384,1.8,143.98,1
2023091006,144,0,4.96226762680128,-5.597921353920153,2.15,251.92,1
2023091006,213,0,3.462369131100838,3.5924924513587233,7.22,189.27,1
2023091006,282,0,3.8633922917560364,3.6966521425694614,6.64,213.15,1
2023091006,431,1,1.1541230437002812,5.259518144760182,7.57,126.13,1
2023091006,492,0,3.608392994118014,0.6336188369303166,7.05,283.79,1
2023091006,550,0,3.217530108639237,-3.473012940908444,3.42,257.42,1
2023091006,575,1,0.9124143795447348,5.079143377988041,6.21,234.87,1
2023091006,598,0,5.272001517450462,2.2231290075635,3.99,11.33,1
2023091006,775,0,4.075904807524335,-0.44277917269992506,8.08,4.11,1
2023091006,822,0,3.004330208216137,-2.9438257202829465,6.89,64.98,1
2023091006,899,0,3.7972226692676356,-1.3688715441254986,3.64,310.47,1
2023091006,960,1,1.7140595088852666,-0.4360310691115383,5.03,228.22,1
2023091006,1027,1,1.892511558749378,4.852300853671311,5.45,312.32,1
2023091006,1096,0,4.121468185003982,3.496193743180259,6.69,57.66,1
2023091006,1143,1,1.348480626483007,-1.2486312741156884,7.69,108.8,1
2023091006,1207,0,7.261432365587386,2.876744220230663,3.54,325.59,1
2023091006,1421,0,8.017006922786086,0.0157662813789769,5.05,134.64,1
2023091006,1446,0,3.8008025468313917,3.9416135735610567,7.59,167.07,1
