game_id,play_id,crp_v2,defender_pressure,receiver_advantage,receiver_dist,nearest_defender_dist,n_defenders_in_radius,ball_land_x,ball_land_y,num_frames_output,week_x,crp_v2_label,season,week_y,game_date,game_time_eastern,home_team_abbr,visitor_team_abbr,play_description,quarter,game_clock,down,yards_to_go,possession_team,defensive_team,yardline_side,yardline_number,pre_snap_home_score,pre_snap_visitor_score,play_nullified_by_penalty,pass_result,pass_length,offense_formation,receiver_alignment,route_of_targeted_receiver,play_action,dropback_type,dropback_distance,pass_location_type,defenders_in_the_box,team_coverage_man_zone,team_coverage_type,penalty_yards,pre_penalty_yards_gained,yards_gained,expected_points,expected_points_added,pre_snap_home_team_win_probability,pre_snap_visitor_team_win_probability,home_team_win_probability_added,visitor_team_win_probility_added
2023090700,877,0.0,0.0,0.5,1.315,7.477,0,83.0599975585938,17.7099990844727,10,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(14:25) P.Mahomes pass short right to M.Valdes-Scantling to DET 25 for 14 yards (C.Gardner-Johnson).,2,14:25,2,5,KC,DET,DET,39,0,7,N,C,13,SINGLEBACK,2x2,HITCH,True,TRADITIONAL,8.53999996185303,INSIDE_BOX,7,ZONE_COVERAGE,COVER_3_ZONE,,14,14,3.2656518407166,1.14013414364308,0.472306046634912,0.527693953365088,0.0185896046459675,-0.0185896046459675
2023090700,902,0.0402,0.053,0.242,1.391,2.843,1,88.370002746582,31.4400005340576,7,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(13:54) (Shotgun) P.Mahomes pass incomplete short left to R.Rice.,2,13:54,1,10,KC,DET,DET,25,0,7,N,I,4,SHOTGUN,3x1,HITCH,False,TRADITIONAL,2.84999990463257,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,0,0,4.40578598435968,-0.407669868902303,0.49089565128088,0.50910434871912,-0.0112062841653824,0.0112062841653824
2023090700,1001,0.0,0.0,0.3992,2.414,4.81,0,115.610000610352,34.7999992370605,12,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(11:56) (Shotgun) P.Mahomes pass short left to R.Rice for 1 yard, TOUCHDOWN.",2,11:56,3,1,KC,DET,DET,1,0,7,N,C,1,SHOTGUN,2x2,HITCH,False,TRADITIONAL,3.05999994277954,INSIDE_BOX,8,MAN_COVERAGE,COVER_0_MAN,,1,1,5.80488754902035,1.19511245097965,0.51534978300333,0.48465021699667,0.0315278992056847,-0.0315278992056847
2023090700,1069,0.0,0.0,0.0,42.799,7.604,0,37.6399993896484,24.269999313354496,6,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(11:50) J.Goff pass short middle to B.Wright to DET 34 for 9 yards (N.Bolton, W.Gay).",2,11:50,1,10,DET,KC,DET,25,7,7,N,C,5,SINGLEBACK,3x1,IN,False,TRADITIONAL,4.8899998664856,INSIDE_BOX,7,ZONE_COVERAGE,COVER_3_ZONE,,9,9,1.34707375615835,0.56685445853509,0.554222133010626,0.445777866989374,-0.0169842131435871,0.0169842131435871
2023090700,1154,0.0,0.0,0.3727,27.466,19.306,0,67.0400009155273,38.0600002288818,12,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(10:11) J.Goff pass deep left to A.St. Brown to KC 40 for 21 yards (J.Reid).,2,10:11,2,7,DET,KC,DET,39,7,7,N,C,21,I_FORM,2x1,CROSS,True,TRADITIONAL,6.67000007629395,INSIDE_BOX,8,ZONE_COVERAGE,COVER_3_ZONE,,21,21,1.54447538917884,1.89637397334445,0.543767388910055,0.456232611089945,-0.0599815733730793,0.0599815733730793
2023090700,1201,0.0,0.0,0.0,30.956,16.845,0,68.61000061035159,36.8300006866455,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(8:49) (Shotgun) J.Goff pass short left to S.LaPorta to KC 27 for 14 yards (M.Danna, B.Cook).",2,08:49,2,11,DET,KC,KC,41,7,7,N,C,2,SHOTGUN,2x2,SLANT,False,TRADITIONAL,2.75999999046326,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,14,14,2.34605273441412,2.00968307524454,0.53271722048521,0.46728277951479,-0.0712275728583336,0.0712275728583336
2023090700,1300,0.0,0.0,0.2444,50.706,9.087,0,80.63999938964841,39.5299995422363,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(6:01) (Shotgun) J.Goff pass short left to J.Gibbs pushed ob at KC 17 for 10 yards (N.Bolton).,2,06:01,2,20,DET,KC,KC,27,7,7,N,C,-1,SHOTGUN,3x1,FLAT,False,TRADITIONAL,3.57999992370605,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,10,10,3.16265930084046,0.504393530078232,0.493359990417957,0.506640009582043,-0.0270666182041168,0.0270666182041168
2023090700,1422,0.1697,0.2571,0.3399,1.954,2.229,1,44.6199989318848,15.4499998092651,22,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(4:00) (Shotgun) P.Mahomes pass incomplete deep right to N.Gray [A.Hutchinson].,2,04:00,3,5,KC,DET,KC,12,7,7,N,I,23,SHOTGUN,3x1,CORNER,False,TRADITIONAL,5.92000007629395,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,0,0,-0.556491927243769,-1.11127845849842,0.5385946854949,0.4614053145051,-0.058294802904129,0.058294802904129
2023090700,1494,0.0,0.0,0.1704,25.413,15.296,0,69.95000076293951,33.7699993133545,12,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(3:06) J.Goff pass incomplete deep left to M.Jones.,2,03:06,2,5,DET,KC,DET,46,7,7,N,I,24,SINGLEBACK,2x2,IN,True,TRADITIONAL,6.53999996185303,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,1.78122020210139,-0.647368222824298,0.531495165079832,0.468504834920168,0.0204417444765568,-0.0204417444765568
2023090700,1563,0.0,0.0,0.3106,1.24,3.104,0,35.9700012207031,12.3100004196167,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(2:02) (Shotgun) P.Mahomes pass short right to R.Rice to KC 43 for 25 yards (J.Campbell).,2,02:02,1,10,KC,DET,KC,18,7,7,N,C,10,EMPTY,3x2,HITCH,False,SCRAMBLE,2.71000003814697,OUTSIDE_RIGHT,6,ZONE_COVERAGE,COVER_3_ZONE,,25,25,0.899954410502687,1.02157063188497,0.597245026379824,0.402754973620176,0.017790399491787,-0.017790399491787
2023090700,1588,0.859,1.4295,0.3991,1.287,0.622,2,88.6100006103516,33.1100006103516,23,1,High Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(1:54) (Shotgun) P.Mahomes pass incomplete deep left to R.James.,2,01:54,1,10,KC,DET,KC,43,7,7,N,I,38,SHOTGUN,2x2,POST,False,TRADITIONAL,4.59000015258789,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.92152504238766,-0.324034651275724,0.615035425871611,0.384964574128389,6.08861446380615e-05,-6.08861446380615e-05
2023090700,1618,0.0,0.0,0.5483,2.151,5.261,0,54.1599998474121,33.3400001525879,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(1:48) (Shotgun) P.Mahomes pass short left to R.Rice to KC 46 for 3 yards (B.Branch).,2,01:48,2,10,KC,DET,KC,43,7,7,N,C,3,SHOTGUN,3x1,IN,False,TRADITIONAL,2.48000001907349,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,3,3,1.59749039111193,-0.258355481317267,0.615096312016249,0.384903687983751,-0.0029947496950626,0.0029947496950626
2023090700,1679,0.1961,0.2181,0.1008,1.741,2.346,1,76.4000015258789,25.6299991607666,18,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(1:07) (Shotgun) P.Mahomes pass deep middle to M.Valdes-Scantling to DET 30 for 34 yards (J.Jacobs).,2,01:07,3,17,KC,DET,KC,36,7,7,N,C,33,SHOTGUN,3x1,GO,False,TRADITIONAL,5.34999990463257,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,34,34,0.500720644253306,2.95163134561153,0.568689335137606,0.431310664862394,0.0944976173341274,-0.0944976173341274
2023090700,1711,0.0,0.0,0.5,1.935,6.057,0,100.569999694824,50.0,19,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,00:45,1,10,KC,DET,DET,30,7,7,N,C,23,SHOTGUN,3x1,CORNER,False,TRADITIONAL,5.3600001335144,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123
2023090700,1741,0.0,0.0,0.2081,3.147,4.396,0,107.610000610352,21.5699996948242,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(:37) (Shotgun) P.Mahomes pass short right to B.Bell for 4 yards, TOUCHDOWN.",2,00:37,1,4,KC,DET,DET,4,7,7,N,C,4,EMPTY,4x1,HITCH,False,TRADITIONAL,3.44000005722046,INSIDE_BOX,9,MAN_COVERAGE,COVER_0_MAN,,4,4,5.79529912216822,1.20470087783178,0.705029763281345,0.294970236718655,0.04821902140975,-0.04821902140975
2023090700,1812,0.0,0.0,0.0,49.779,9.866,0,37.7600021362305,14.090000915527298,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(:34) (Shotgun) J.Goff pass short right to S.LaPorta to DET 30 for 5 yards (F.Anudike-Uzomah).,2,00:34,1,10,DET,KC,DET,25,14,7,N,C,5,SHOTGUN,2x2,IN,False,TRADITIONAL,2.47000002861023,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,5,5,0.661885745124891,-0.309704902116209,0.753248784691095,0.246751215308905,-0.0012734793126583,0.0012734793126583
2023090700,1837,0.0,0.0,0.057,36.725,8.767,0,41.9899978637695,32.45999984741209,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(:29) (Shotgun) J.Goff pass short left to S.LaPorta to DET 34 for 4 yards (T.McDuffie).,2,00:29,2,5,DET,KC,DET,30,14,7,N,C,3,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.30000019073486,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,4,4,0.352180843008682,-0.0875965987797827,0.751975305378437,0.248024694621563,0.0206857211887836,-0.0206857211887836
2023090700,1869,0.0,0.0,0.0,24.48,10.416,0,47.9700012207031,22.220000076293896,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(:22) (Shotgun) J.Goff pass short middle to J.Reynolds to DET 42 for 8 yards (M.Edwards, B.Cook).",2,00:22,3,1,DET,KC,DET,34,14,7,N,C,6,SHOTGUN,2x2,HITCH,False,TRADITIONAL,2.94000005722046,INSIDE_BOX,4,MAN_COVERAGE,COVER_1_MAN,,8,8,0.264584244228899,0.0911143853445537,0.772661026567221,0.227338973432779,-0.0037296488881111,0.0037296488881111
2023090700,1940,0.0,0.0,0.3116,46.801,23.699,0,67.0200004577637,4.799999999999997,14,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(:09) (Shotgun) J.Goff pass incomplete deep right to M.Jones.,2,00:09,2,10,DET,KC,DET,42,14,7,N,I,18,SHOTGUN,3x1,OUT,False,TRADITIONAL,4.44000005722046,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,0,0,0.281890904938336,-0.0819641283596866,0.771993696689606,0.228006303310394,0.0007912814617156,-0.0007912814617156
2023090700,2118,0.3228,0.4175,0.2268,1.2,1.927,1,55.5,34.5299987792969,8,1,Moderate Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(13:42) (Shotgun) P.Mahomes pass incomplete short left to B.Bell.,3,13:42,2,10,KC,DET,KC,37,14,7,N,I,9,SHOTGUN,3x1,IN,False,TRADITIONAL,3.48000001907349,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.67091788956895,-1.05706391436979,0.837192591279745,0.162807408720255,-0.0260427575558424,0.0260427575558424
2023090700,2141,0.1455,0.1663,0.1252,1.863,2.614,1,47.5099983215332,18.3999996185303,8,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(13:38) (Shotgun) P.Mahomes pass short right to N.Gray to KC 39 for 2 yards (J.Jacobs) [A.Hutchinson].,3,13:38,3,10,KC,DET,KC,37,14,7,N,C,2,SHOTGUN,3x1,CROSS,False,TRADITIONAL,5.63000011444092,INSIDE_BOX,5,ZONE_COVERAGE,COVER_4_ZONE,,2,2,0.613853975199163,-1.49196253204718,0.811149833723903,0.188850166276097,-0.01893699914217,0.01893699914217
2023090700,2186,0.0,0.0,0.0,83.317,12.591,0,19.269996643065998,15.649998474121098,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(12:54) J.Goff pass incomplete short right to M.Jones.,3,12:54,1,10,DET,KC,DET,7,14,7,N,I,4,SINGLEBACK,3x1,HITCH,False,TRADITIONAL,2.44000005722046,INSIDE_BOX,7,ZONE_COVERAGE,COVER_4_ZONE,,0,0,0.265991937369108,-0.681459367275238,0.793550837785006,0.206449162214994,0.0103714615106583,-0.0103714615106583
2023090700,2261,0.0,0.0,0.0,84.341,9.728,0,17.440002441405994,32.6799991607666,8,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(12:31) (Shotgun) J.Goff pass short left to S.LaPorta to DET 11 for 4 yards (J.Reid) [F.Anudike-Uzomah].,3,12:31,3,10,DET,KC,DET,7,14,7,N,C,3,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.76000022888184,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,4,4,-1.29089459963143,-1.33424739446491,0.833186000585556,0.166813999414444,0.0205992367118597,-0.0205992367118597
2023090700,2306,0.3373,0.3373,0.0,2.153,1.988,1,65.4199981689453,31.6700000762939,10,1,Moderate Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(11:44) (Shotgun) P.Mahomes pass incomplete deep middle to K.Toney (J.Campbell).,3,11:44,1,10,KC,DET,KC,42,14,7,N,I,16,SHOTGUN,3x1,CROSS,True,TRADITIONAL,2.34999990463257,INSIDE_BOX,7,ZONE_COVERAGE,COVER_2_ZONE,,0,0,2.52025081729516,-0.51318862196058,0.857978086918592,0.142021913081408,-0.0036923307925462,0.0036923307925462
2023090700,2364,0.6436,0.7854,0.1806,0.523,1.598,1,57.5999984741211,23.0799999237061,7,1,Moderate Pressure,2023,1,09/07/2023,20:20:00,KC,DET,"(11:04) (Shotgun) P.Mahomes pass short right intended for K.Toney INTERCEPTED by B.Branch at 50. B.Branch for 50 yards, TOUCHDOWN.",3,11:04,3,6,KC,DET,KC,46,14,7,N,IN,4,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.65000009536743,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.47668955102563,-8.47668955102563,0.839404471218586,0.160595528781414,-0.229488123208284,0.229488123208284
2023090700,2435,0.0,0.0,0.5,2.375,18.385,0,27.9599990844727,45.6500015258789,13,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(10:54) (Shotgun) P.Mahomes pass short left to I.Pacheco pushed ob at KC 32 for 7 yards (D.Barnes) [C.Harris].,3,10:54,1,10,KC,DET,KC,25,14,14,N,C,-6,SHOTGUN,3x1,FLAT,True,DESIGNED_ROLLOUT_RIGHT,5.1100001335144,OUTSIDE_RIGHT,8,ZONE_COVERAGE,COVER_2_ZONE,,7,7,1.45220551593229,0.2428507222794,0.609916348010302,0.390083651989698,-0.0012526512145996,0.0012526512145996
2023090700,2487,0.0866,0.0866,0.0,4.408,2.819,1,80.2600021362305,28.4400005340576,20,1,Low Pressure,2023,1,09/07/2023,20:20:00,KC,DET,(9:37) P.Mahomes pass incomplete deep middle to Ju.Watson.,3,09:37,1,10,KC,DET,KC,35,14,14,N,I,36,SINGLEBACK,3x1,POST,False,TRADITIONAL,8.02999973297119,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.92186082410626,-0.600140603259206,0.618383273482323,0.381616726517677,-0.0179831832647324,0.0179831832647324
2023090700,2510,0.0,0.0,0.5,0.262,3.675,0,49.3400001525879,15.5600004196167,8,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(9:30) (Shotgun) P.Mahomes pass short right to R.James to KC 41 for 6 yards (K.Joseph).,3,09:30,2,10,KC,DET,KC,35,14,14,N,C,5,SHOTGUN,2x2,HITCH,False,TRADITIONAL,1.55999994277954,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,6,6,1.32172022084706,-0.0363277362193912,0.60040009021759,0.39959990978241,-0.0006745643913745,0.0006745643913745
2023090700,2613,0.0,0.0,0.0,21.43,8.521,0,50.2099990844727,30.970000076293896,12,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(8:08) J.Goff pass deep left to A.St. Brown to DET 41 for 18 yards (T.McDuffie).,3,08:08,2,4,DET,KC,DET,23,14,14,N,C,18,SINGLEBACK,3x1,IN,True,TRADITIONAL,7.19000005722046,INSIDE_BOX,7,MAN_COVERAGE,COVER_1_MAN,,18,18,0.952536528464407,1.44721733918414,0.546378444880247,0.453621555119753,-0.0504577159881592,0.0504577159881592
2023090700,2638,0.0,0.0,0.3345,19.166,10.326,0,56.2200012207031,17.4399993896484,8,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,"(7:31) (Shotgun) J.Goff pass short right to S.LaPorta to KC 47 for 12 yards (J.Williams). Penalty on KC-L.Sneed, Defensive Holding, declined.",3,07:31,1,10,DET,KC,DET,41,14,14,N,C,7,SHOTGUN,3x1,CROSS,True,SCRAMBLE_ROLLOUT_RIGHT,3.27999997138977,OUTSIDE_RIGHT,6,MAN_COVERAGE,COVER_0_MAN,0.0,12,12,2.39975386764854,0.793106138007715,0.495920728892088,0.504079271107912,-0.0465791262686253,0.0465791262686253
2023090700,2825,0.0,0.0,0.5,1.424,13.732,0,28.5799999237061,18.3199996948242,9,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(4:28) (Shotgun) P.Mahomes pass short right to I.Pacheco to KC 31 for 9 yards (C.Harris).,3,04:28,1,10,KC,DET,KC,22,14,14,N,C,-2,SHOTGUN,3x1,FLAT,True,TRADITIONAL,4.25,INSIDE_BOX,7,ZONE_COVERAGE,COVER_2_ZONE,,9,9,1.1572384564206,0.962296477984637,0.596990808844566,0.403009191155434,0.0308208540081978,-0.0308208540081978
2023090700,2906,0.0,0.0,0.5,2.308,13.874,0,82.9400024414062,6.1399998664856,7,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(3:00) (Shotgun) P.Mahomes pass short right to B.Bell pushed ob at DET 17 for 8 yards (A.Anzalone).,3,03:00,1,10,KC,DET,DET,25,14,14,N,C,0,PISTOL,2x1,CROSS,True,SCRAMBLE,4.94000005722046,OUTSIDE_RIGHT,7,ZONE_COVERAGE,COVER_2_ZONE,,8,8,4.44586117728613,0.718973233597353,0.679096665233374,0.320903334766626,0.0255451053380966,-0.0255451053380966
2023090700,2936,0.0,0.0,0.3104,2.163,4.026,0,95.5699996948242,31.4599990844727,6,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(2:21) (Shotgun) P.Mahomes pass incomplete short left to S.Moore.,3,02:21,2,2,KC,DET,DET,17,14,14,N,I,5,SHOTGUN,3x1,SLANT,True,TRADITIONAL,0.980000019073486,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,0,0,5.16483441088349,-0.601219689589925,0.70464177057147,0.29535822942853,-0.0156490802764893,0.0156490802764893
2023090700,2959,0.0,0.0,0.6031,2.734,7.282,0,95.3399963378906,24.4099998474121,6,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(2:18) (Shotgun) P.Mahomes pass incomplete short middle to K.Toney.,3,02:18,3,2,KC,DET,DET,17,14,14,N,I,5,SHOTGUN,3x1,CROSS,False,TRADITIONAL,3.05999994277954,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,0,0,4.56361472129356,-1.50052659248468,0.688992690294981,0.311007309705019,-0.0430196523666382,0.0430196523666382
2023090700,3032,0.0,0.0,0.0749,58.596,15.452,0,37.7799987792969,6.910000610351595,9,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(2:10) (Shotgun) J.Goff pass incomplete short right to A.St. Brown (J.Reid).,3,02:10,1,10,DET,KC,DET,25,17,14,N,I,4,SHOTGUN,3x1,OUT,False,TRADITIONAL,1.39999997615814,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,0,0,1.50539617426693,-0.63710896903649,0.633402440696955,0.366597559303045,0.0188275016844273,-0.0188275016844273
2023090700,3089,0.0,0.0,0.0,42.842,14.048,0,38.4800033569336,24.6799991607666,11,1,Open,2023,1,09/07/2023,20:20:00,KC,DET,(2:01) (Shotgun) J.Goff pass deep middle to K.Raymond to DET 33 for 20 yards (B.Cook).,3,02:01,2,22,DET,KC,DET,13,17,14,N,C,17,SHOTGUN,2x2,POST,False,TRADITIONAL,2.89000010490417,INSIDE_BOX,7,ZONE_COVERAGE,COVER_3_ZONE,,20,20,-0.48753347992897,1.63580461591482,0.701523199677467,0.298476800322533,-0.0552534200251102,0.0552534200251102
