game_id,play_id,crp_v2,defender_pressure,receiver_advantage,receiver_dist,nearest_defender_dist,n_defenders_in_radius,ball_land_x,ball_land_y,num_frames_output,week,crp_v2_label
2023090700,1494,0.0,0.0,0.1704,25.413,15.296,0,69.95000076293951,33.7699993133545,12,1,Open
2023090700,1563,0.0,0.0,0.3106,1.24,3.104,0,35.9700012207031,12.3100004196167,7,1,Open
2023090700,1588,0.859,1.4295,0.3991,1.287,0.622,2,88.6100006103516,33.1100006103516,23,1,High Pressure
2023090700,1618,0.0,0.0,0.5483,2.151,5.261,0,54.1599998474121,33.3400001525879,7,1,Open
2023090700,1679,0.1961,0.2181,0.1008,1.741,2.346,1,76.4000015258789,25.6299991607666,18,1,Low Pressure
2023090700,1711,0.0,0.0,0.5,1.935,6.057,0,100.569999694824,50.0,19,1,Open
2023090700,1741,0.0,0.0,0.2081,3.147,4.396,0,107.610000610352,21.5699996948242,7,1,Open
2023090700,1812,0.0,0.0,0.0,49.779,9.866,0,37.7600021362305,14.090000915527298,7,1,Open
2023090700,1837,0.0,0.0,0.057,36.725,8.767,0,41.9899978637695,32.45999984741209,7,1,Open
2023090700,1869,0.0,0.0,0.0,24.48,10.416,0,47.9700012207031,22.220000076293896,7,1,Open
2023090700,1940,0.0,0.0,0.3116,46.801,23.699,0,67.0200004577637,4.799999999999997,14,1,Open
2023090700,2118,0.3228,0.4175,0.2268,1.2,1.927,1,55.5,34.5299987792969,8,1,Moderate Pressure
2023090700,2141,0.1455,0.1663,0.1252,1.863,2.614,1,47.5099983215332,18.3999996185303,8,1,Low Pressure
2023090700,2186,0.0,0.0,0.0,83.317,12.591,0,19.269996643065994,15.649998474121098,7,1,Open
2023090700,2261,0.0,0.0,0.0,84.341,9.728,0,17.440002441405994,32.6799991607666,8,1,Open
2023090700,2306,0.3373,0.3373,0.0,2.153,1.988,1,65.4199981689453,31.6700000762939,10,1,Moderate Pressure
2023090700,2364,0.6436,0.7854,0.1806,0.523,1.598,1,57.5999984741211,23.0799999237061,7,1,Moderate Pressure
2023090700,2435,0.0,0.0,0.5,2.375,18.385,0,27.9599990844727,45.6500015258789,13,1,Open
2023090700,2487,0.0866,0.0866,0.0,4.408,2.819,1,80.2600021362305,28.4400005340576,20,1,Low Pressure
2023090700,2510,0.0,0.0,0.5,0.262,3.675,0,49.3400001525879,15.5600004196167,8,1,Open
2023090700,2613,0.0,0.0,0.0,21.43,8.521,0,50.2099990844727,30.970000076293896,12,1,Open
2023090700,2638,0.0,0.0,0.3345,19.166,10.326,0,56.2200012207031,17.4399993896484,8,1,Open
2023090700,2825,0.0,0.0,0.5,1.424,13.732,0,28.5799999237061,18.3199996948242,9,1,Open
2023090700,2906,0.0,0.0,0.5,2.308,13.874,0,82.9400024414062,6.1399998664856,7,1,Open
2023090700,2936,0.0,0.0,0.3104,2.163,4.026,0,95.5699996948242,31.4599990844727,6,1,Open
2023090700,2959,0.0,0.0,0.6031,2.734,7.282,0,95.3399963378906,24.4099998474121,6,1,Open
2023090700,3032,0.0,0.0,0.0749,58.596,15.452,0,37.7799987792969,6.910000610351595,9,1,Open
2023090700,3089,0.0,0.0,0.0,42.842,14.048,0,38.480003356933594,24.6799991607666,11,1,Open
2023090700,3114,0.0,0.0,0.0357,32.994,15.909,0,47.349998474121094,18.660000610351595,8,1,Open
2023090700,3185,0.0377,0.0541,0.3024,1.134,2.871,1,47.7900009155273,19.8400001525879,7,1,Low Pressure
2023090700,3233,0.0,0.0,0.283,33.176,13.809,0,69.0400009155273,39.9099996566772,10,1,Open
2023090700,3324,0.0,0.0,0.0,57.713,11.389,0,86.560001373291,18.930001068115196,9,1,Open
2023090700,3461,0.0,0.0,0.395,1.503,3.873,0,49.2700004577637,34.3199996948242,13,1,Open
2023090700,3486,0.0,0.0,0.5063,1.883,10.907,0,49.5800018310547,17.4099998474121,6,1,Open
2023090700,3566,0.0,0.0,0.4018,2.154,4.565,0,76.9599990844727,19.5400009155273,10,1,Open
2023090700,3674,0.0,0.0,0.0,53.931,14.732,0,39.5899963378906,44.15999965667724,9,1,Open
2023090700,3912,0.0,0.0,0.2978,31.64,18.024,0,72.0200004577637,17.469998168945295,13,1,Open
2023090700,3971,0.0,0.0,0.0,16.537,12.414,0,51.2200012207031,24.9299991607666,8,1,Open
2023090700,3994,0.0,0.0,0.3018,28.611,15.84,0,64.0299987792969,12.719998168945295,18,1,Open
2023090700,4041,0.0,0.0,0.0,17.242,7.685,0,63.9199981689453,18.540001678466794,19,1,Open
2023091000,185,0.0,0.0,0.1621,9.726,6.864,0,64.43000030517581,25.500000762939496,9,1,Open
2023091000,661,0.0,0.0,0.0,60.347,13.645,0,28.849998474121094,23.230000305175796,10,1,Open
2023091000,842,0.4716,0.4716,0.0,2.041,1.907,1,48.689998626709,16.4699993133545,10,1,Moderate Pressure
2023091000,877,0.0,0.0,0.4631,2.108,4.886,0,35.5299987792969,47.939998626709,8,1,Open
2023091000,927,0.0,0.0,0.0,62.894,8.322,0,28.019996643066406,31.8400009155273,7,1,Open
2023091000,1046,0.0,0.0,0.0,61.583,10.143,0,30.8000030517578,15.799999999999997,8,1,Open
2023091000,1193,0.473,0.527,0.1025,1.14,1.755,1,52.0999984741211,28.0699996948242,9,1,Moderate Pressure
2023091000,1240,0.0,0.0,0.6093,2.388,10.429,0,59.2299995422363,27.8099994659424,8,1,Open
2023091000,1300,0.0,0.0,0.3078,1.698,3.485,0,67.9800033569336,31.1299991607666,8,1,Open
2023091000,1325,0.3606,0.3902,0.0759,1.374,1.829,1,76.5,50.3899993896484,14,1,Moderate Pressure
2023091000,1382,0.0,0.0,0.5,1.111,11.602,0,92.4599990844727,34.2999992370605,9,1,Open
2023091000,1429,0.3109,0.385,0.1924,0.784,1.939,1,106.809997558594,9.53999996185303,9,1,Moderate Pressure
2023091000,1599,0.0,0.0,0.0,35.19,14.128,0,42.900001525878906,31.0900009155273,9,1,Open
2023091000,1697,0.0775,0.0964,0.1959,1.536,2.711,1,42.0200004577637,52.439998626709,16,1,Low Pressure
2023091000,1720,0.0,0.0,0.3018,2.654,4.213,0,37.8199996948242,0.469999998807907,18,1,Open
2023091000,1743,0.1316,0.1416,0.0709,2.15,2.575,1,39.5099983215332,22.2900009155273,12,1,Low Pressure
2023091000,1837,0.0,0.0,0.0617,47.265,13.231,0,39.2799987792969,37.9800003051758,6,1,Open
2023091000,1925,0.0,0.0,0.1388,57.515,7.575,0,33.360000610351605,14.869999694824195,6,1,Open
2023091000,1972,0.0,0.0,0.2383,51.923,18.898,0,50.2099990844727,2.6100013732909986,12,1,Open
2023091000,2101,0.0,0.0,0.1681,54.563,13.996,0,84.4000015258789,16.6699989318848,10,1,Open
2023091000,2207,0.2922,0.4364,0.3305,1.373,2.067,1,46.8699989318848,31.5499992370605,9,1,Low Pressure
2023091000,2342,0.0,0.0,0.0,26.423,10.315,0,46.610000610351605,29.1799991607666,6,1,Open
2023091000,2389,0.0,0.0,0.0071,8.96,3.694,0,61.6500015258789,22.939999389648396,11,1,Open
2023091000,2580,0.0,0.0,0.1594,42.714,14.627,0,49.9899978637695,7.779999542236297,9,1,Open
2023091000,2793,0.0,0.0,0.5,1.293,7.987,0,64.8499984741211,11.1499996185303,8,1,Open
2023091000,2823,0.0,0.0,0.2998,1.979,3.777,0,78.25,36.7400016784668,5,1,Open
2023091000,3026,0.0,0.0,0.5,1.364,15.197,0,30.8899993896484,39.9300003051758,9,1,Open
2023091000,3078,0.0,0.0,0.389,2.08,3.134,0,87.0599975585938,3.02999997138977,27,1,Open
2023091000,3260,0.0,0.0,0.016,70.109,18.695,0,33.389999389648395,4.2300003051758,8,1,Open
2023091000,3369,0.0,0.0,0.0,21.607,7.523,0,9.97999954223633,27.2600002288818,6,1,Open
2023091000,3421,0.0,0.0,0.2305,2.922,4.305,0,18.1599998474121,5.09999990463257,12,1,Open
2023091000,3486,0.0,0.0,0.2253,32.321,14.443,0,63.2900009155273,12.070000457763697,11,1,Open
2023091000,3533,0.0,0.0,0.3984,85.928,29.854,0,99.3700008392334,11.590000915527298,23,1,Open
2023091000,3886,0.0,0.0,0.5,1.941,8.735,0,38.4599990844727,28.1100006103516,7,1,Open
2023091000,3916,0.0,0.0,0.3702,1.592,3.813,0,58.3300018310547,51.560001373291,14,1,Open
2023091000,4107,0.468,0.468,0.0,2.165,1.596,1,67.8499984741211,43.3800010681152,9,1,Moderate Pressure
2023091000,4155,0.0,0.0,0.3143,2.429,4.314,0,75.3399963378906,24.4799995422363,8,1,Open
2023091001,166,0.0,0.0,0.5,1.778,9.001,0,18.6200008392334,18.9799995422363,7,1,Open
2023091001,284,0.0,0.0,0.005,42.26,14.976,0,48.889999389648395,9.5599983215332,10,1,Open
2023091001,407,0.0478,0.0775,0.3832,0.506,2.805,1,81.3300018310547,7.55999994277954,11,1,Low Pressure
2023091001,532,0.2138,0.2138,0.0,2.924,2.358,1,93.8399963378906,39.4599990844727,10,1,Low Pressure
2023091001,559,0.0,0.0,0.0483,76.248,15.002,0,28.059997558593807,4.329998779296901,11,1,Open
2023091001,893,0.0,0.0,0.4381,1.66,4.289,0,94.4499969482422,48.0299987792969,17,1,Open
2023091001,1042,0.0,0.0,0.0,23.992,17.525,0,55.110000610351605,38.2499998092651,12,1,Open
2023091001,1065,0.0,0.0,0.0821,65.632,18.494,0,28.470001220703097,16.020001220703094,8,1,Open
2023091001,1232,0.0,0.0,0.1361,27.879,18.876,0,61.1100006103516,40.339999961852996,11,1,Open
2023091001,1368,0.3468,0.3949,0.1218,1.311,2.041,1,42.2900009155273,21.8299999237061,9,1,Moderate Pressure
2023091001,1438,0.0,0.0,0.1709,2.958,3.983,0,54.6800003051758,10.2399997711182,8,1,Open
2023091001,1470,0.0,0.0,0.5,1.989,7.576,0,57.6199989318848,39.189998626709,10,1,Open
2023091001,1517,0.0,0.0,0.3734,3.66,5.9,0,65.9199981689453,19.0200004577637,8,1,Open
2023091001,1549,0.0,0.0,0.3523,1.997,4.111,0,72.1699981689453,7.8899998664856,10,1,Open
2023091001,1574,0.2563,0.2889,0.1127,1.556,2.232,1,85.629997253418,21.2299995422363,8,1,Low Pressure
2023091001,1797,0.0,0.0,0.0899,47.353,30.335,0,57.9599990844727,2.7300003051757997,15,1,Open
2023091001,1948,0.0,0.0,0.1543,2.588,3.514,0,52.0699996948242,4.51999998092651,12,1,Open
2023091001,1980,0.1282,0.1426,0.1009,1.967,2.572,1,60.9799995422363,46.8699989318848,13,1,Low Pressure
2023091001,2033,0.0,0.0,0.5,2.187,9.667,0,69.1399993896484,46.5699996948242,10,1,Open
2023091001,2151,0.0,0.0,0.5,0.538,4.762,0,88.7399978637695,20.0400009155273,8,1,Open
2023091001,2351,0.0,0.0,0.3218,2.561,4.492,0,57.4799995422363,3.3199999332428,15,1,Open
2023091001,2432,0.0,0.0,0.4073,1.86,3.534,0,63.6500015258789,39.5099983215332,9,1,Open
2023091001,2469,0.0,0.0,0.3733,2.742,4.982,0,94.3099975585938,29.8600006103516,10,1,Open
2023091001,2523,0.0,0.0,0.3814,2.116,4.404,0,103.879997253418,10.7200002670288,7,1,Open
2023091001,2759,0.0,0.0,0.0,25.491,14.462,0,50.9100036621094,17.200001525878896,11,1,Open
2023091001,3086,0.0,0.0,0.0,18.043,10.815,0,50.6699981689453,24.220000076293896,8,1,Open
2023091001,3111,0.0,0.0,0.2298,39.952,13.808,0,60.2099990844727,46.6899998664856,11,1,Open
2023091001,3216,0.0,0.0,0.2251,44.646,19.278,0,78.7700004577637,14.6899993896484,13,1,Open
2023091001,3257,0.0,0.0,0.6324,0.651,3.321,0,40.5299987792969,16.9599990844727,9,1,Open
2023091001,3302,0.0518,0.0552,0.0616,2.466,2.836,1,39.560001373291,50.4099998474121,12,1,Low Pressure
2023091001,3383,0.0,0.0,0.2295,59.993,15.34,0,82.3300018310547,6.700001525878896,11,1,Open
2023091001,3514,0.3507,0.4285,0.1816,1.691,2.383,2,95.870002746582,37.4599990844727,8,1,Moderate Pressure
2023091001,3879,0.2559,0.4227,0.3946,1.51,2.033,1,44.2400016784668,52.5499992370605,18,1,Low Pressure
2023091001,3902,0.0,0.0,0.33,2.614,4.594,0,39.9300003051758,21.2900009155273,10,1,Open
2023091001,4018,0.0,0.0,0.3414,83.272,29.931,0,96.28000068664551,46.20999984741211,20,1,Open
2023091001,4191,0.0,0.0,0.5,0.187,6.572,0,35.310001373291,45.1300010681152,10,1,Open
2023091001,4216,0.0,0.0,0.4378,0.823,3.45,0,58.9199981689453,23.8799991607666,13,1,Open
2023091001,4239,0.0869,0.0903,0.0371,2.506,2.729,1,52.7599983215332,50.439998626709,15,1,Low Pressure
2023091001,4322,0.7775,1.0135,0.2329,0.865,0.986,1,69.4499969482422,18.9899997711182,8,1,High Pressure
2023091001,4392,0.0,0.0,0.547,6.548,14.438,0,56.6800003051758,16.7399997711182,11,1,Open
2023091001,4564,0.0,0.0,0.5,0.292,4.425,0,30.4699993133545,36.7900009155273,10,1,Open
2023091001,4589,0.2259,0.2388,0.054,1.96,2.284,1,38.2099990844727,47.9599990844727,14,1,Low Pressure
2023091001,4614,0.0,0.0,0.5,1.321,11.122,0,36.4599990844727,43.2299995422363,9,1,Open
2023091001,4639,0.0,0.0,0.512,2.871,6.828,0,45.4900016784668,38.560001373291,8,1,Open
2023091001,4662,0.0,0.0,0.517,0.917,9.683,0,43.25,37.9300003051758,9,1,Open
2023091002,110,0.0,0.0,0.5,0.608,5.428,0,50.5699996948242,45.5900001525879,12,1,Open
2023091002,319,0.0,0.0,0.0442,50.9,10.489,0,35.3399963378906,34.3400009155273,7,1,Open
2023091002,444,0.2828,0.3295,0.1417,1.314,2.164,1,32.1100006103516,9.89000034332275,8,1,Low Pressure
2023091002,599,0.0,0.0,0.4313,97.746,32.761,0,106.25,13.239998626708996,25,1,Open
2023091002,767,0.1903,0.3858,0.5068,0.428,2.067,1,30.8500003814697,25.4500007629395,7,1,Low Pressure
2023091002,819,0.0,0.0,0.3312,40.246,11.876,0,55.599998474121094,46.240000057220456,5,1,Open
2023091002,873,0.0,0.0,0.2294,55.261,28.612,0,83.0400009155273,12.869999694824195,11,1,Open
2023091002,975,0.0498,0.0783,0.3643,0.866,2.765,1,90.370002746582,40.2000007629395,10,1,Low Pressure
2023091002,1048,0.0,0.0,0.0309,78.299,9.516,0,21.739997863769503,34.23000030517579,6,1,Open
2023091002,1071,0.0,0.0,0.0,59.746,12.794,0,29.349998474121094,22.189999389648396,8,1,Open
2023091002,1209,0.0,0.0,0.5,0.519,3.902,0,52.5499992370605,4.05000019073486,11,1,Open
2023091002,1260,0.7234,0.7234,0.0,1.068,0.83,1,95.120002746582,13.8699998855591,34,1,High Pressure
2023091002,1412,0.0,0.0,0.3301,87.779,29.657,0,96.98999977111819,2.0000007629395,21,1,Open
2023091002,1464,0.0,0.0,0.5404,0.792,6.437,0,29.5499992370605,43.4700012207031,9,1,Open
2023091002,1540,0.0,0.0,0.6447,1.219,4.238,0,67.6800003051758,22.2600002288818,12,1,Open
2023091002,1832,0.0916,0.1036,0.1159,2.037,2.732,1,69.2900009155273,10.0299997329712,11,1,Low Pressure
2023091002,1944,0.0,0.0,0.1648,75.233,10.942,0,32.9599990844727,0.23999862670899574,8,1,Open
2023091002,1974,0.0,0.0,0.1796,57.349,26.84,0,52.4899978637695,52.509999978542325,22,1,Open
2023091002,2039,0.0,0.0,0.5,0.43,6.526,0,74.0199966430664,15.6099996566772,11,1,Open
2023091002,2095,0.0,0.0,0.5,1.468,6.724,0,70.4199981689453,49.5,12,1,Open
2023091002,2127,0.2406,0.2902,0.1709,1.104,2.129,1,83.629997253418,4.30000019073486,15,1,Low Pressure
2023091002,2179,0.1258,0.1691,0.2563,0.955,2.493,1,94.1699981689453,35.5200004577637,7,1,Low Pressure
2023091002,2211,0.7637,0.7866,0.0291,1.513,1.146,1,114.199996948242,51.6800003051758,22,1,High Pressure
2023091002,2441,0.6611,0.7076,0.0657,0.483,0.877,1,41.9500007629395,18.6599998474121,9,1,Moderate Pressure
2023091002,2517,0.0,0.0,0.2309,55.892,20.625,0,75.18000030517581,-0.6199981689453011,16,1,Open
2023091002,2620,0.0,0.0,0.057,68.452,13.718,0,82.68000030517581,1.7700012207030937,6,1,Open
2023091002,2693,0.0,0.0,0.5,0.6,4.041,0,62.8899993896484,36.2799987792969,17,1,Open
2023091002,2847,0.0,0.0,0.0305,22.573,15.37,0,57.2999992370605,15.989998626708996,8,1,Open
2023091002,2872,0.0,0.0,0.3558,53.136,18.133,0,69.5,1.7199981689452954,12,1,Open
2023091002,2942,0.0,0.0,0.3563,96.622,29.886,0,101.5200004577637,1.4599998474120994,21,1,Open
2023091002,3138,0.0,0.0,0.5,1.572,6.472,0,92.75,29.2099990844727,7,1,Open
2023091002,3170,0.1091,0.1373,0.2056,1.365,2.599,1,90.8199996948242,41.8800010681152,9,1,Low Pressure
2023091002,3253,0.0,0.0,0.0416,55.084,21.724,0,45.610000610351605,3.5200012207030937,14,1,Open
2023091002,3314,0.0,0.0,0.2099,48.958,24.875,0,63.9700012207031,50.119999933242795,17,1,Open
2023091002,3337,0.0,0.0,0.0,17.307,11.763,0,52.7900009155273,22.320000457763697,7,1,Open
2023091002,3409,0.0,0.0,0.0582,34.098,16.022,0,46.2900009155273,15.989998626708996,8,1,Open
2023091002,3505,0.0,0.0,0.1837,62.064,11.229,0,83.79999923706049,6.989998626708996,9,1,Open
2023091002,3571,0.3101,0.3512,0.117,1.245,1.947,1,41.2099990844727,5.34000015258789,12,1,Moderate Pressure
2023091002,3594,0.0,0.0,0.3258,1.64,3.137,0,47.939998626709,0.899999976158142,16,1,Open
2023091002,3617,0.0,0.0,0.5,0.434,12.299,0,35.5099983215332,48.560001373291,9,1,Open
2023091002,3716,0.0,0.0,0.2005,107.16,14.145,0,111.10000038146973,11.520001220703094,10,1,Open
2023091002,3787,0.1327,0.2046,0.3516,0.459,2.568,2,39.7700004577637,20.3199996948242,7,1,Low Pressure
2023091002,3812,0.1179,0.2569,0.5409,1.412,2.542,1,65.2300033569336,53.4799995422363,21,1,Low Pressure
2023091002,3835,0.0,0.0,0.5,0.349,4.481,0,38.8600006103516,10.1499996185303,7,1,Open
2023091002,4036,0.6104,0.6645,0.0814,0.518,1.006,1,64.5899963378906,6.07999992370605,18,1,Moderate Pressure
2023091002,4124,0.0,0.0,0.0845,64.686,11.932,0,32.129997253418,43.41999988555908,9,1,Open
2023091003,81,0.0,0.0,0.0248,41.595,21.386,0,49.5299987792969,8.610001373290999,12,1,Open
2023091003,143,0.3506,0.3506,0.0,2.085,2.065,1,49.9099998474121,26.2099990844727,5,1,Moderate Pressure
2023091003,166,0.0,0.0,0.4604,2.85,5.613,0,48.3499984741211,16.1700000762939,7,1,Open
2023091003,191,0.1789,0.236,0.242,1.625,2.407,1,57.75,-0.379999995231628,12,1,Low Pressure
2023091003,263,0.0,0.0,0.0,84.472,8.977,0,19.220001220702997,39.839999961852996,7,1,Open
2023091003,358,0.1533,0.1533,0.0,2.648,2.54,1,55.6399993896484,6.05999994277954,11,1,Low Pressure
2023091003,410,0.0792,0.0981,0.1928,1.549,2.706,1,83.3499984741211,49.3699989318848,17,1,Low Pressure
2023091003,529,0.472,0.4891,0.0349,1.948,2.158,1,116.690002441406,43.8899993896484,12,1,Moderate Pressure
2023091003,662,0.0,0.0,0.1848,47.072,11.436,0,48.4499969482422,6.0700004577636975,9,1,Open
2023091003,687,0.0,0.0,0.2779,35.531,12.883,0,56.4599990844727,8.989998626708996,7,1,Open
2023091003,761,0.0,0.0,0.1136,44.507,12.176,0,81.04999923706049,20.140000152587895,8,1,Open
2023091003,933,0.0,0.0,0.3222,32.082,16.589,0,51.900001525878906,12.700001525878896,12,1,Open
2023091003,1171,0.0,0.0,0.2963,37.209,14.109,0,65.0299987792969,9.360001373290999,8,1,Open
2023091003,1503,0.0,0.0,0.5,0.679,16.257,0,57.7700004577637,7.28000020980835,9,1,Open
2023091003,1649,0.0,0.0,0.1263,42.754,13.21,0,75.4599990844727,12.549999999999997,10,1,Open
2023091003,1706,0.0,0.0,0.2535,120.853,28.401,0,115.23999977111816,1.1699989318847983,22,1,Open
2023091003,1782,0.3276,0.4047,0.1905,0.822,1.965,2,53.1300010681152,6.11999988555908,16,1,Moderate Pressure
2023091003,1805,0.0,0.0,0.5,0.608,6.389,0,48.8899993896484,15.3800001144409,12,1,Open
2023091003,1841,0.0,0.0,0.5,0.511,10.289,0,71.3300018310547,22.6000003814697,6,1,Open
2023091003,1929,0.0,0.0,0.0942,23.405,11.911,0,64.1500015258789,37.0199993133545,10,1,Open
2023091003,1954,0.0,0.0,0.3046,44.172,15.435,0,73.40999984741211,8.649998474121098,11,1,Open
2023091003,2062,0.0,0.0,0.5,1.24,7.93,0,19.4300003051758,25.9300003051758,6,1,Open
2023091003,2087,0.0,0.0,0.8408,0.893,5.777,0,27.5100002288818,16.8099994659424,8,1,Open
2023091003,2204,0.1542,0.1768,0.1281,1.701,2.47,1,40.1199989318848,1.92999994754791,15,1,Low Pressure
2023091003,2227,0.4739,0.4739,0.0,1.62,1.578,1,38.2000007629395,47.0299987792969,12,1,Moderate Pressure
2023091003,2286,0.0,0.0,0.1583,7.623,8.572,0,57.3899993896484,29.709999847412096,7,1,Open
2023091003,2369,0.0,0.0,0.1891,57.258,12.155,0,87.11000061035159,19.540001678466794,7,1,Open
2023091003,2519,0.0,0.0,0.5,0.963,5.359,0,39.9300003051758,5.15000009536743,12,1,Open
2023091003,2571,0.6976,0.7685,0.0922,2.741,1.124,1,60.6399993896484,15.6700000762939,8,1,Moderate Pressure
2023091003,2608,0.6752,1.1289,0.4019,0.449,1.025,1,70.8099975585938,1.53999996185303,16,1,Moderate Pressure
2023091003,2638,0.0,0.0,0.3779,1.372,3.64,0,80.5999984741211,7.23000001907349,8,1,Open
2023091003,2798,0.0,0.0,0.0031,66.682,14.772,0,30.720001220703097,10.7300003051758,10,1,Open
2023091003,2902,0.0,0.0,0.5,1.803,8.586,0,55.7900009155273,9.26000022888184,7,1,Open
2023091003,2979,0.0,0.0,0.0,12.681,8.795,0,60.5999984741211,33.0299995422363,6,1,Open
2023091003,3002,0.0,0.0,0.2842,44.111,16.674,0,66.5299987792969,5.9800003051758,11,1,Open
2023091003,3202,0.0,0.0,0.5,1.084,6.419,0,35.6800003051758,25.0300006866455,5,1,Open
2023091003,3335,0.0,0.0,0.0,59.647,11.307,0,32.7200012207031,14.759999084472696,9,1,Open
2023091003,3409,0.5314,0.5785,0.0814,2.068,1.264,1,51.1399993896484,35.4799995422363,11,1,Moderate Pressure
2023091003,3645,0.0,0.0,0.6975,0.669,3.515,0,66.370002746582,24.4899997711182,7,1,Open
2023091003,3750,0.0,0.0,0.166,56.261,14.661,0,80.5,8.160000610351595,9,1,Open
2023091003,3797,0.0,0.0,0.2807,90.636,21.112,0,100.1499996185303,51.25000004768372,16,1,Open
2023091003,3820,0.0,0.0,0.1864,53.43,10.929,0,85.1300010681152,35.0900009155273,7,1,Open
2023091003,3845,0.0,0.0,0.0257,77.027,8.679,0,97.3600006103516,19.2300003051758,7,1,Open
2023091003,3975,0.1534,0.2582,0.406,0.785,2.427,1,42.7400016784668,10.960000038147,14,1,Low Pressure
2023091003,3998,0.602,0.602,0.0,7.235,1.194,1,47.3400001525879,45.560001373291,11,1,Moderate Pressure
2023091003,4047,0.0,0.0,0.3497,62.842,23.317,0,81.810001373291,49.57999997138977,14,1,Open
2023091003,4153,0.1862,0.3661,0.4913,0.228,1.902,1,50.7599983215332,20.4599990844727,9,1,Low Pressure
2023091003,4201,0.0,0.0,0.5,0.568,14.575,0,50.7799987792969,8.31999969482422,9,1,Open
2023091003,4258,0.2228,0.3082,0.2772,0.412,2.075,1,72.8000030517578,7.19000005722046,9,1,Low Pressure
2023091003,4283,0.0,0.0,0.5589,1.724,5.449,0,80.4899978637695,14.710000038147,9,1,Open
2023091003,4308,0.144,0.1962,0.266,0.917,2.513,1,86.0199966430664,12.2799997329712,7,1,Low Pressure
2023091003,4333,0.0,0.0,0.5,0.297,11.574,0,93.370002746582,3.53999996185303,10,1,Open
2023091003,4363,0.4865,0.6133,0.2068,0.798,1.637,1,109.639999389648,3.35999989509583,13,1,Moderate Pressure
2023091003,4416,0.0,0.0,0.8024,0.778,4.227,0,99.1100006103516,18.5200004577637,7,1,Open
2023091003,4494,0.638,0.8279,0.2294,1.115,1.237,1,112.080001831055,43.0400009155273,10,1,Moderate Pressure
2023091003,4551,0.2061,0.2818,0.2688,2.741,2.474,1,113.879997253418,-0.730000019073486,15,1,Low Pressure
2023091004,124,0.0,0.0,0.0,35.273,15.838,0,41.620002746582,24.170000839233396,10,1,Open
2023091004,196,0.3792,0.623,0.3914,0.967,1.629,1,70.7200012207031,47.1699981689453,23,1,Moderate Pressure
2023091004,219,0.0,0.0,0.5,3.511,12.091,0,36.4700012207031,23.25,5,1,Open
2023091004,315,0.0,0.0,0.0,60.188,18.251,0,32.69000244140619,14.270001220703094,10,1,Open
2023091004,340,0.0,0.0,0.0,55.26,12.439,0,31.720001220703097,26.519999313354496,6,1,Open
2023091004,365,0.0,0.0,0.0,23.959,16.894,0,52.5500030517578,36.0399997711182,14,1,Open
2023091004,390,0.0,0.0,0.293,37.176,20.302,0,66.4000015258789,43.1800001144409,11,1,Open
2023091004,413,0.0,0.0,0.1257,20.868,8.876,0,70.0200004577637,26.320000457763697,7,1,Open
2023091004,438,0.0,0.0,0.1568,39.787,14.626,0,78.5099983215332,32.9700000762939,7,1,Open
2023091004,542,0.0,0.0,0.2335,2.633,4.034,0,42.6399993896484,9.78999996185303,9,1,Open
